timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,gyroX (deg/s),gyroY (deg/s),gyroZ (deg/s),accX (g),accY (g),accZ (g),temperature (degC)
39255846,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,26.80000114440918
39657435,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9912499785423279,26.899999618530273
40059024,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,26.80000114440918
40460606,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,26.80000114440918
40862192,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9912499785423279,26.80000114440918
41263774,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,26.80000114440918
41665398,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.0
42066953,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9937499761581421,26.899999618530273
42468502,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,26.899999618530273
42870083,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9937499761581421,26.80000114440918
43271671,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,26.899999618530273
43673265,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.0
44074809,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9937499761581421,27.0
44476399,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.00624999962747097,-0.11374999582767487,-0.9925000071525574,27.0
44878001,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,26.899999618530273
45279597,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11749999970197678,-0.9925000071525574,26.80000114440918
45681178,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.0
46082761,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.0
46484348,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11749999970197678,-0.9937499761581421,27.0
46885936,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9912499785423279,26.899999618530273
47287489,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.0
47689070,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.0
48090611,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.0
48492225,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
48893809,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.0
49295391,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
49696962,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,26.899999618530273
50098552,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
50500142,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11625000089406967,-0.9925000071525574,26.80000114440918
50901726,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.0
51303305,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.0
51704924,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
52106502,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,26.80000114440918
52508091,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.0
52909669,0,1,0,0,0,0.0,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
53311218,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,26.899999618530273
53712807,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9912499785423279,27.100000381469727
54114393,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11374999582767487,-0.9937499761581421,27.0
54515984,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11374999582767487,-0.9925000071525574,27.100000381469727
54917571,0,1,0,0,0,0.0,-0.30000001192092896,0.0,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
55319191,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.200000762939453
55720780,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.200000762939453
56122369,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.200000762939453
56523955,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.200000762939453
56925534,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.100000381469727
57327117,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9937499761581421,27.100000381469727
57728696,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
58130282,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,26.899999618530273
58531903,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9950000047683716,27.100000381469727
58933482,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.100000381469727
59335064,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,0.0,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.0
59736649,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.200000762939453
60138235,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
60539829,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.30000114440918
60941420,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.100000381469727
61343014,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.0
61744598,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9937499761581421,27.100000381469727
62146206,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.100000381469727
62547781,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.00624999962747097,-0.11499999463558197,-0.9912499785423279,27.100000381469727
62949368,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
63350960,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
63752540,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.100000381469727
64154126,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11749999970197678,-0.9925000071525574,27.200000762939453
64555729,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.200000762939453
64957317,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9912499785423279,27.200000762939453
65358934,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
65760496,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.100000381469727
66162038,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9912499785423279,27.100000381469727
66563625,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.0037499999161809683,-0.11625000089406967,-0.9912499785423279,27.100000381469727
66965209,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9912499785423279,27.100000381469727
67366802,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11625000089406967,-0.9925000071525574,27.100000381469727
67768394,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.0
68169938,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.30000114440918
68571523,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.30000114440918
68973132,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.200000762939453
69374718,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9937499761581421,27.399999618530273
69776303,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.100000381469727
70177881,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.100000381469727
70579462,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.200000762939453
70981051,0,1,0,0,0,0.0,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
71382650,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.30000114440918
71784237,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9912499785423279,27.200000762939453
72185810,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.100000381469727
72587416,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.20000000298023224,-0.00624999962747097,-0.11499999463558197,-0.9937499761581421,27.200000762939453
72989007,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.100000381469727
73390596,0,1,0,0,0,0.0,-0.30000001192092896,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.100000381469727
73792188,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.200000762939453
74193769,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9912499785423279,27.200000762939453
74595364,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9937499761581421,27.200000762939453
74996953,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9937499761581421,27.200000762939453
75398542,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.200000762939453
75800148,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11374999582767487,-0.9925000071525574,27.200000762939453
76201731,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.007499999832361937,-0.11625000089406967,-0.9925000071525574,27.30000114440918
76603314,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.399999618530273
77004903,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.200000762939453
77406493,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.200000762939453
77808081,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.30000114440918
78209624,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.30000114440918
78611209,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.30000114440918
79012773,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.30000114440918
79414360,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.20000000298023224,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.100000381469727
79815940,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9912499785423279,27.399999618530273
80217535,0,1,0,0,0,0.0,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.200000762939453
80619106,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11625000089406967,-0.9925000071525574,27.200000762939453
81020696,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.399999618530273
81422287,0,1,0,0,0,0.0,-0.30000001192092896,0.0,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.30000114440918
81823820,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9937499761581421,27.100000381469727
82225418,0,1,0,0,0,0.0,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.200000762939453
82627020,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.399999618530273
83028615,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.399999618530273
83430203,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9912499785423279,27.399999618530273
83831794,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.5
84233371,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.30000114440918
84634959,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,0.0,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.399999618530273
85036510,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9937499761581421,27.200000762939453
85438082,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.399999618530273
85839632,0,1,0,0,0,0.0,-0.20000000298023224,-0.20000000298023224,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.399999618530273
86241232,0,1,0,0,0,0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.399999618530273
86642826,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11374999582767487,-0.9950000047683716,27.399999618530273
87044371,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.007499999832361937,-0.11499999463558197,-0.9937499761581421,27.399999618530273
87445928,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9925000071525574,27.399999618530273
87847517,0,1,0,0,0,0.0,-0.20000000298023224,-0.10000000149011612,-0.00624999962747097,-0.11499999463558197,-0.9937499761581421,27.399999618530273
88249112,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,0.0,-0.004999999888241291,-0.11374999582767487,-0.9925000071525574,27.600000381469727
88650654,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.30000114440918
89052242,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.399999618530273
89453851,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.399999618530273
89855438,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.399999618530273
90257025,0,1,0,0,0,-0.30000001192092896,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11749999970197678,-0.9925000071525574,27.399999618530273
90658606,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9925000071525574,27.399999618530273
91060190,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.600000381469727
91461780,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11625000089406967,-0.9937499761581421,27.600000381469727
91863320,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11374999582767487,-0.9925000071525574,27.399999618530273
92264904,0,1,0,0,0,0.0,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11374999582767487,-0.9925000071525574,27.399999618530273
92666448,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.399999618530273
93068061,0,1,0,0,0,0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.600000381469727
93469648,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.399999618530273
93871246,0,1,0,0,0,-0.20000000298023224,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9912499785423279,27.600000381469727
94272831,0,1,0,0,0,-0.20000000298023224,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.399999618530273
94674420,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.004999999888241291,-0.11625000089406967,-0.9925000071525574,27.600000381469727
95076006,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.0037499999161809683,-0.11499999463558197,-0.9925000071525574,27.5
95477580,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9937499761581421,27.30000114440918
95879175,0,1,0,0,0,-0.10000000149011612,-0.30000001192092896,-0.10000000149011612,-0.00624999962747097,-0.11625000089406967,-0.9912499785423279,27.30000114440918
96280782,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.399999618530273
96682373,0,1,0,0,0,-0.10000000149011612,-0.20000000298023224,0.0,-0.004999999888241291,-0.11499999463558197,-0.9925000071525574,27.600000381469727
