timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,pressure (PSI)
275794640,0,0,0,0,1,23.06870460510254
276196233,0,0,0,0,1,23.294048309326172
276597822,0,0,0,0,1,21.286100387573242
276999421,0,0,0,0,1,22.14674949645996
277401017,0,0,0,0,1,22.67945671081543
277802642,0,0,0,0,1,20.609771728515625
278204238,0,0,0,0,1,22.65896987915039
278605832,0,0,0,0,1,20.630268096923828
279007428,0,0,0,0,1,24.441082000732422
279409023,0,0,0,0,1,21.408899307250977
279810635,0,0,0,0,1,23.45792579650879
280212214,0,0,0,0,1,21.224620819091797
280613816,0,0,0,0,1,23.621795654296875
281015415,0,0,0,0,1,29.190330505371094
281417029,0,0,0,0,1,23.72421646118164
281818587,0,0,0,0,1,20.958194732666016
282220186,0,0,0,0,1,24.29771614074707
282621749,0,0,0,0,1,25.77213478088379
283023345,0,0,0,0,1,23.560344696044922
283424948,0,0,0,0,1,23.49889373779297
283826541,0,0,0,0,1,24.871150970458984
284228142,0,0,0,0,1,19.666852951049805
284629720,0,0,0,0,1,25.03498077392578
285031316,0,0,0,0,1,24.215791702270508
285432871,0,0,0,0,1,26.140668869018555
285834479,0,0,0,0,1,26.283985137939453
286236054,0,0,0,0,1,23.35550308227539
286637647,0,0,0,0,1,21.10165786743164
287039236,0,0,0,0,1,20.527786254882812
287440829,0,0,0,0,1,29.354021072387695
287842422,0,0,0,0,1,22.22870635986328
288244051,0,0,0,0,1,25.03498077392578
288645649,0,0,0,0,1,23.580829620361328
289047236,0,0,0,0,1,20.076839447021484
289448827,0,0,0,0,1,20.302318572998047
289850416,0,0,0,0,1,26.959548950195312
290251996,0,0,0,0,1,24.42060089111328
290653560,0,0,0,0,1,27.22565460205078
291055160,0,0,0,0,1,20.937698364257812
291456760,0,0,0,0,1,24.80971908569336
291858341,0,0,0,0,1,22.064788818359375
292259943,0,0,0,0,1,26.91860580444336
292661542,0,0,0,0,1,21.675460815429688
293063136,0,0,0,0,1,22.003318786621094
293464729,0,0,0,0,1,21.71644401550293
293866323,0,0,0,0,1,21.81890106201172
294267920,0,0,0,0,1,24.113384246826172
294669529,0,0,0,0,1,21.470537185668945
295071137,0,0,0,0,1,25.628807067871094
295472730,0,0,0,0,1,21.224620819091797
295874332,0,0,0,0,1,21.90086555480957
296275938,0,0,0,0,1,22.351642608642578
296677541,0,0,0,0,1,25.19879913330078
297079136,0,0,0,0,1,28.678768157958984
297480723,0,0,0,0,1,25.83355712890625
297882285,0,0,0,0,1,24.563962936401367
298283885,0,0,0,0,1,25.383092880249023
298685506,0,0,0,0,1,19.35934066772461
299087118,0,0,0,0,1,22.167238235473633
299488698,0,0,0,0,1,25.874507904052734
299890296,0,0,0,0,1,23.25307846069336
300291882,0,0,0,0,1,24.07242202758789
300693483,0,0,0,0,1,22.187726974487305
301095064,0,0,0,0,1,21.081161499023438
301496664,0,0,0,0,1,23.765182495117188
301898275,0,0,0,0,1,23.212106704711914
302299879,0,0,0,0,1,23.53986167907715
302701478,0,0,0,0,1,26.447603225708008
303504666,0,0,0,0,1,21.16405487060547
303906258,0,0,0,0,1,22.638551712036133
304307876,0,0,0,0,1,18.84585189819336
304709456,0,0,0,0,1,22.542957305908203
305111050,0,0,0,0,1,17.23586654663086
305512664,0,0,0,0,1,20.340356826782227
305914262,0,0,0,0,1,20.225412368774414
306315874,0,0,0,0,1,18.04092788696289
306717466,0,0,0,0,1,18.67337989807129
307119065,0,0,0,0,1,21.39389991760254
307520657,0,0,0,0,1,22.600404739379883
307922245,0,0,0,0,1,19.65064239501953
308323842,0,0,0,0,1,22.81103515625
308725455,0,0,0,0,1,20.072147369384766
309127011,0,0,0,0,1,23.883193969726562
309528583,0,0,0,0,1,22.006763458251953
309930175,0,0,0,0,1,21.16405487060547
310331768,0,0,0,0,1,24.07462501525879
310733362,0,0,0,0,1,20.81926727294922
311134950,0,0,0,0,1,20.70433235168457
311536537,0,0,0,0,1,23.385435104370117
311938135,0,0,0,0,1,19.45903778076172
312339763,0,0,0,0,1,17.7342529296875
312741358,0,0,0,0,1,26.466922760009766
313142963,0,0,0,0,1,19.24826431274414
313544578,0,0,0,0,1,20.493614196777344
313946168,0,0,0,0,1,21.757797241210938
314347761,0,0,0,0,1,21.834402084350586
314749346,0,0,0,0,1,17.044164657592773
315150947,0,0,0,0,1,23.5577392578125
315552574,0,0,0,0,1,17.753419876098633
315954158,0,0,0,0,1,22.581256866455078
316355750,0,0,0,0,1,19.38239288330078
316757338,0,0,0,0,1,14.877399444580078
317158892,0,0,0,0,1,21.451358795166016
317560482,0,0,0,0,1,21.144899368286133
317962101,0,0,0,0,1,18.86501693725586
318363692,0,0,0,0,1,21.240671157836914
318765284,0,0,0,0,1,21.98746109008789
319166903,0,0,0,0,1,20.876733779907227
319568519,0,0,0,0,1,22.485511779785156
319970114,0,0,0,0,1,18.903343200683594
320371668,0,0,0,0,1,21.566274642944336
320773281,0,0,0,0,1,19.554841995239258
321174876,0,0,0,0,1,25.24220848083496
321576464,0,0,0,0,1,22.313167572021484
321978044,0,0,0,0,1,23.76833152770996
322379657,0,0,0,0,1,27.55744171142578
322781254,0,0,0,0,1,19.899717330932617
323182851,0,0,0,0,1,19.420717239379883
323584462,0,0,0,0,1,20.953353881835938
323986042,0,0,0,0,1,20.6660213470459
324387596,0,0,0,0,1,18.251752853393555
324789190,0,0,0,0,1,20.62770652770996
325190737,0,0,0,0,1,22.868478775024414
325592357,0,0,0,0,1,18.67337989807129
325993988,0,0,0,0,1,22.61955451965332
326395580,0,0,0,0,1,22.52366065979004
326797172,0,0,0,0,1,22.140817642211914
327198764,0,0,0,0,1,19.497360229492188
327600354,0,0,0,0,1,20.85757827758789
328001934,0,0,0,0,1,22.52381134033203
328403537,0,0,0,0,1,19.229103088378906
328805133,0,0,0,0,1,17.48506736755371
329206750,0,0,0,0,1,17.389223098754883
329608343,0,0,0,0,1,21.987611770629883
330009937,0,0,0,0,1,18.596723556518555
330411497,0,0,0,0,1,25.01253890991211
330813063,0,0,0,0,1,20.53192710876465
331214614,0,0,0,0,1,21.125747680664062
331616203,0,0,0,0,1,17.88759422302246
332017802,0,0,0,0,1,24.285192489624023
332419397,0,0,0,0,1,19.305749893188477
332821009,0,0,0,0,1,23.232267379760742
333222604,0,0,0,0,1,21.911008834838867
333624192,0,0,0,0,1,22.868478775024414
334025786,0,0,0,0,1,21.470510482788086
334427382,0,0,0,0,1,20.742645263671875
334828965,0,0,0,0,1,20.033830642700195
335230556,0,0,0,0,1,22.830032348632812
335632150,0,0,0,0,1,20.26372718811035
336033770,0,0,0,0,1,20.129621505737305
336435364,0,0,0,0,1,21.987611770629883
336836966,0,0,0,0,1,24.859424591064453
337238533,0,0,0,0,1,23.366287231445312
337640085,0,0,0,0,1,19.324909210205078
338041678,0,0,0,0,1,20.072147369384766
338443230,0,0,0,0,1,21.566274642944336
338844826,0,0,0,0,1,19.803922653198242
339246426,0,0,0,0,1,22.983360290527344
339648040,0,0,0,0,1,21.3555908203125
340049634,0,0,0,0,1,19.574003219604492
340451188,0,0,0,0,1,21.58542823791504
340852794,0,0,0,0,1,23.0790958404541
341254387,0,0,0,0,1,21.010820388793945
341655978,0,0,0,0,1,21.738645553588867
342057570,0,0,0,0,1,23.0790958404541
342860741,0,0,0,0,1,20.231273651123047
343262371,0,0,0,0,1,14.736358642578125
343663964,0,0,0,0,1,17.795705795288086
344065555,0,0,0,0,1,19.43691635131836
344467110,0,0,0,0,1,19.039623260498047
344868687,0,0,0,0,1,21.04303741455078
345270279,0,0,0,0,1,17.10449981689453
345671870,0,0,0,0,1,19.21236228942871
346073450,0,0,0,0,1,19.575098037719727
346475026,0,0,0,0,1,16.1539306640625
346876632,0,0,0,0,1,21.733678817749023
347278224,0,0,0,0,1,13.87177562713623
347679817,0,0,0,0,1,17.536516189575195
348081403,0,0,0,0,1,19.765090942382812
348483001,0,0,0,0,1,18.314044952392578
348884599,0,0,0,0,1,21.52649688720703
349286194,0,0,0,0,1,18.38315200805664
349687790,0,0,0,0,1,19.557825088500977
350089404,0,0,0,0,1,21.353837966918945
350490994,0,0,0,0,1,18.832324981689453
350892577,0,0,0,0,1,18.780500411987305
351294156,0,0,0,0,1,15.721653938293457
351695713,0,0,0,0,1,16.96611213684082
352097288,0,0,0,0,1,13.750584602355957
352498844,0,0,0,0,1,19.350549697875977
352900420,0,0,0,0,1,20.887495040893555
353302039,0,0,0,0,1,17.294593811035156
353703654,0,0,0,0,1,17.501956939697266
354105235,0,0,0,0,1,17.933937072753906
354506830,0,0,0,0,1,21.388368606567383
354908417,0,0,0,0,1,15.60078239440918
355310015,0,0,0,0,1,17.519235610961914
355711606,0,0,0,0,1,19.972349166870117
356113204,0,0,0,0,1,14.926546096801758
356514795,0,0,0,0,1,20.784019470214844
356916415,0,0,0,0,1,18.417705535888672
357317995,0,0,0,0,1,23.597930908203125
357719551,0,0,0,0,1,15.064859390258789
358121126,0,0,0,0,1,18.81505012512207
358522728,0,0,0,0,1,20.33502769470215
358924315,0,0,0,0,1,19.609643936157227
359325916,0,0,0,0,1,20.766752243041992
359727515,0,0,0,0,1,21.716411590576172
360129131,0,0,0,0,1,20.024028778076172
360530722,0,0,0,0,1,16.274921417236328
360932315,0,0,0,0,1,18.21038246154785
361333907,0,0,0,0,1,20.732215881347656
361735501,0,0,0,0,1,22.30338478088379
362137099,0,0,0,0,1,19.039623260498047
362538654,0,0,0,0,1,22.734935760498047
362940253,0,0,0,0,1,19.108718872070312
363341849,0,0,0,0,1,20.559528350830078
363743459,0,0,0,0,1,14.909256935119629
364145048,0,0,0,0,1,20.749483108520508
364546642,0,0,0,0,1,20.12778663635254
364948251,0,0,0,0,1,20.507722854614258
365349846,0,0,0,0,1,17.84754180908203
365751443,0,0,0,0,1,17.225467681884766
366153039,0,0,0,0,1,18.676847457885742
366554634,0,0,0,0,1,18.123992919921875
366956256,0,0,0,0,1,19.43691635131836
367357828,0,0,0,0,1,20.40410614013672
367759378,0,0,0,0,1,17.24275016784668
368160973,0,0,0,0,1,19.52314567565918
368562567,0,0,0,0,1,18.81505012512207
368964159,0,0,0,0,1,16.171215057373047
369365749,0,0,0,0,1,17.208189010620117
369767349,0,0,0,0,1,19.05689811706543
370168957,0,0,0,0,1,20.16232681274414
370570572,0,0,0,0,1,17.10449981689453
370972140,0,0,0,0,1,18.34859848022461
371373720,0,0,0,0,1,15.35876178741455
371775276,0,0,0,0,1,20.179597854614258
372176867,0,0,0,0,1,18.935976028442383
372578421,0,0,0,0,1,18.970523834228516
372980035,0,0,0,0,1,21.2157039642334
373381627,0,0,0,0,1,17.588356018066406
373783199,0,0,0,0,1,15.946508407592773
374184798,0,0,0,0,1,15.203168869018555
374586390,0,0,0,0,1,17.121784210205078
374987985,0,0,0,0,1,19.039623260498047
375389582,0,0,0,0,1,17.96849250793457
375791177,0,0,0,0,1,21.077571868896484
376192773,0,0,0,0,1,15.704504013061523
376594370,0,0,0,0,1,21.371105194091797
376995978,0,0,0,0,1,21.97524642944336
377397609,0,0,0,0,1,16.551464080810547
377799212,0,0,0,0,1,21.267507553100586
378200802,0,0,0,0,1,20.231409072875977
378602393,0,0,0,0,1,23.891311645507812
379003976,0,0,0,0,1,18.659570693969727
379405555,0,0,0,0,1,21.52649688720703
379807114,0,0,0,0,1,18.780500411987305
380208709,0,0,0,0,1,18.694122314453125
380610288,0,0,0,0,1,19.38509750366211
381011870,0,0,0,0,1,16.931684494018555
381413451,0,0,0,0,1,20.542261123657227
382216591,0,0,0,0,1,18.925302505493164
382618188,0,0,0,0,1,16.452369689941406
383019779,0,0,0,0,1,13.962114334106445
383421378,0,0,0,0,1,13.701604843139648
383822932,0,0,0,0,1,16.306039810180664
384224546,0,0,0,0,1,15.21561050415039
384626145,0,0,0,0,1,16.647764205932617
385027740,0,0,0,0,1,19.348154067993164
385429342,0,0,0,0,1,14.645881652832031
385830935,0,0,0,0,1,17.03827667236328
386232525,0,0,0,0,1,20.470157623291016
386634075,0,0,0,0,1,16.66403579711914
387035657,0,0,0,0,1,18.274686813354492
387437277,0,0,0,0,1,16.95692253112793
