timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,probeTemp (degC),ambientTemp (degC)
20398037,0,0,0,0,0,11.75,13.25
20433030,0,0,0,0,0,11.75,13.1875
20468010,0,0,0,0,0,11.5,13.1875
20588020,0,0,0,0,0,11.5,13.25
20622165,0,0,0,0,0,11.75,13.25
20657092,0,0,0,0,0,11.75,13.3125
20692205,0,0,0,0,0,-37.75,13.3125
20734108,0,0,0,0,0,-37.75,13.25
20769249,0,0,0,0,0,-39.0,13.25
20811192,0,0,0,0,0,-39.0,13.3125
20839207,0,0,0,0,0,-70.0,13.3125
20881026,0,0,0,0,0,-70.0,13.25
20916040,0,0,0,0,0,11.75,13.25
20993010,0,0,0,0,0,11.5,13.25
21063038,0,0,0,0,0,11.75,13.25
21441058,0,0,0,0,0,11.5,13.25
21588127,0,0,0,0,0,11.75,13.25
21630057,0,0,0,0,0,11.75,13.3125
21665082,0,0,0,0,0,-104.25,13.3125
21700060,0,0,0,0,0,-104.25,13.25
21735061,0,0,0,0,0,-102.5,13.25
21777048,0,0,0,0,0,-102.5,13.3125
21812216,0,0,0,0,0,-105.5,13.3125
21847856,0,0,0,0,0,-105.5,13.25
21882169,0,0,0,0,0,-100.75,13.25
21924208,0,0,0,0,0,-100.75,13.3125
21959055,0,0,0,0,0,-69.75,13.3125
22001133,0,0,0,0,0,-69.75,13.25
22036080,0,0,0,0,0,-56.0,13.25
22106010,0,0,0,0,0,-20.5,13.25
22183025,0,0,0,0,0,11.5,13.25
22225050,0,0,0,0,0,11.5,13.3125
22260047,0,0,0,0,0,11.75,13.3125
22295055,0,0,0,0,0,11.75,13.25
22330013,0,0,0,0,0,11.5,13.25
22372027,0,0,0,0,0,11.5,13.3125
22407959,0,0,0,0,0,11.75,13.3125
22484011,0,0,0,0,0,11.5,13.3125
22519030,0,0,0,0,0,11.5,13.25
22631036,0,0,0,0,0,8.25,13.25
22673229,0,0,0,0,0,8.25,13.3125
22701245,0,0,0,0,0,-45.5,13.3125
22743024,0,0,0,0,0,-45.5,13.25
22778017,0,0,0,0,0,-50.0,13.25
22855085,0,0,0,0,0,-54.0,13.25
22890055,0,0,0,0,0,-54.0,13.3125
22925063,0,0,0,0,0,11.75,13.3125
22967789,0,0,0,0,0,11.75,13.25
23002267,0,0,0,0,0,11.5,13.25
23044182,0,0,0,0,0,11.5,13.3125
23079198,0,0,0,0,0,11.75,13.3125
23191131,0,0,0,0,0,11.75,13.25
23226055,0,0,0,0,0,11.5,13.25
23303136,0,0,0,0,0,11.75,13.25
23338026,0,0,0,0,0,11.75,13.3125
23492013,0,0,0,0,0,11.75,13.25
23520062,0,0,0,0,0,11.5,13.25
23562017,0,0,0,0,0,11.5,13.3125
23597205,0,0,0,0,0,11.75,13.3125
23674198,0,0,0,0,0,-116.25,13.3125
23709269,0,0,0,0,0,-116.25,13.25
23744145,0,0,0,0,0,-113.75,13.25
23821012,0,0,0,0,0,-111.25,13.25
23898138,0,0,0,0,0,11.5,13.25
23933010,0,0,0,0,0,11.5,13.3125
24045052,0,0,0,0,0,11.75,13.3125
24192247,0,0,0,0,0,11.5,13.3125
24213188,0,0,0,0,0,23.0,26.625
24220180,0,0,0,0,0,11.5,13.3125
24234173,0,0,0,0,0,11.5,13.25
24269270,0,0,0,0,0,11.75,13.25
24311164,0,0,0,0,0,11.75,13.3125
24416046,0,0,0,0,0,11.5,13.3125
24458086,0,0,0,0,0,11.5,13.25
24605071,0,0,0,0,0,11.5,13.3125
24640056,0,0,0,0,0,-13.0,13.3125
24682038,0,0,0,0,0,-13.0,13.25
24717039,0,0,0,0,0,-46.25,13.25
24787804,0,0,0,0,0,-66.25,13.25
24864125,0,0,0,0,0,-75.75,13.25
24906228,0,0,0,0,0,-75.75,13.3125
24941166,0,0,0,0,0,11.5,13.3125
25347801,0,0,0,0,0,11.5,13.375
25382074,0,0,0,0,0,11.75,13.375
25424202,0,0,0,0,0,11.75,13.3125
25459112,0,0,0,0,0,11.5,13.3125
25648131,0,0,0,0,0,11.5,13.375
25683018,0,0,0,0,0,-101.5,13.375
25725053,0,0,0,0,0,-101.5,13.3125
25760086,0,0,0,0,0,-99.75,13.3125
25795015,0,0,0,0,0,-99.75,13.375
25830075,0,0,0,0,0,-94.25,13.375
25872014,0,0,0,0,0,-94.25,13.3125
25908015,0,0,0,0,0,11.5,13.3125
26243049,0,0,0,0,0,11.5,13.375
26278023,0,0,0,0,0,11.75,13.375
26425011,0,0,0,0,0,11.5,13.375
26502177,0,0,0,0,0,11.75,13.375
26544041,0,0,0,0,0,11.75,13.3125
26579020,0,0,0,0,0,11.5,13.3125
26614075,0,0,0,0,0,11.5,13.25
26649155,0,0,0,0,0,-27.5,13.25
26691141,0,0,0,0,0,-27.5,13.3125
26726175,0,0,0,0,0,-50.5,13.3125
26768198,0,0,0,0,0,-50.5,13.375
26803055,0,0,0,0,0,-68.5,13.375
26838061,0,0,0,0,0,-68.5,13.3125
26873018,0,0,0,0,0,-72.5,13.3125
26950058,0,0,0,0,0,-54.0,13.3125
26992011,0,0,0,0,0,-54.0,13.375
27020234,0,0,0,0,0,-44.5,13.375
27062165,0,0,0,0,0,-44.5,13.3125
27097199,0,0,0,0,0,-31.5,13.3125
27139083,0,0,0,0,0,-31.5,13.375
27174116,0,0,0,0,0,11.5,13.375
27209202,0,0,0,0,0,11.5,13.3125
27363014,0,0,0,0,0,23.0,26.625
27370049,0,0,0,0,0,11.5,13.3125
27587854,0,0,0,0,0,11.5,13.375
27692016,0,0,0,0,0,-21.25,13.375
27769144,0,0,0,0,0,-25.0,13.375
27839125,0,0,0,0,0,-24.75,13.375
27916017,0,0,0,0,0,11.5,13.375
28182185,0,0,0,0,0,11.5,13.3125
28252053,0,0,0,0,0,11.5,13.375
28329202,0,0,0,0,0,11.5,13.3125
28406031,0,0,0,0,0,11.5,13.375
28476063,0,0,0,0,0,11.5,13.3125
28553059,0,0,0,0,0,11.5,13.375
28588038,0,0,0,0,0,11.75,13.375
28658264,0,0,0,0,0,-31.75,13.375
28735071,0,0,0,0,0,-28.25,13.375
28812190,0,0,0,0,0,-34.5,13.375
28882057,0,0,0,0,0,-13.75,13.375
28959024,0,0,0,0,0,11.5,13.375
29239249,0,0,0,0,0,11.5,26.75
29246178,0,0,0,0,0,11.5,13.375
29631045,0,0,0,0,0,7.25,13.375
29701029,0,0,0,0,0,-41.25,13.375
29743038,0,0,0,0,0,-41.25,13.4375
29778220,0,0,0,0,0,-33.5,13.4375
29820060,0,0,0,0,0,-33.5,13.375
29855319,0,0,0,0,0,-31.75,13.375
29925236,0,0,0,0,0,11.5,13.375
30114028,0,0,0,0,0,11.5,13.4375
30191029,0,0,0,0,0,11.5,13.375
30674021,0,0,0,0,0,-29.5,13.375
30744011,0,0,0,0,0,-20.25,13.375
30786016,0,0,0,0,0,-20.25,13.4375
30821241,0,0,0,0,0,-17.0,13.4375
30863014,0,0,0,0,0,-17.0,13.375
30898129,0,0,0,0,0,11.5,13.375
31311235,0,0,0,0,0,11.5,13.4375
31381050,0,0,0,0,0,11.5,13.375
31528242,0,0,0,0,0,11.5,13.4375
31605077,0,0,0,0,0,11.5,13.375
31640057,0,0,0,0,0,-17.75,13.375
31717051,0,0,0,0,0,-80.25,13.375
31752072,0,0,0,0,0,-80.25,13.4375
31787780,0,0,0,0,0,-45.75,13.4375
31829015,0,0,0,0,0,-45.75,13.375
31864200,0,0,0,0,0,-88.0,13.375
31906013,0,0,0,0,0,-88.0,13.4375
31941188,0,0,0,0,0,-81.25,13.4375
32011077,0,0,0,0,0,-53.0,13.4375
32088248,0,0,0,0,0,-54.5,13.4375
32158080,0,0,0,0,0,11.5,13.4375
32200051,0,0,0,0,0,11.5,13.375
32277036,0,0,0,0,0,11.5,13.4375
32424014,0,0,0,0,0,11.5,13.375
32501206,0,0,0,0,0,11.5,13.4375
32683203,0,0,0,0,0,-69.25,13.4375
32760013,0,0,0,0,0,-67.25,13.4375
32830009,0,0,0,0,0,-67.0,13.4375
32907934,0,0,0,0,0,11.75,13.4375
32949045,0,0,0,0,0,11.75,13.375
33054103,0,0,0,0,0,11.5,13.375
33096245,0,0,0,0,0,11.5,13.4375
33131135,0,0,0,0,0,11.75,13.4375
33166041,0,0,0,0,0,11.75,13.375
33243022,0,0,0,0,0,11.75,13.4375
33278102,0,0,0,0,0,11.5,13.4375
33544186,0,0,0,0,0,11.5,13.375
33614071,0,0,0,0,0,11.5,13.4375
33649239,0,0,0,0,0,-58.25,13.4375
33726024,0,0,0,0,0,-85.5,13.4375
33803022,0,0,0,0,0,-95.75,13.4375
33873024,0,0,0,0,0,-69.25,13.4375
33950311,0,0,0,0,0,11.5,13.4375
34139065,0,0,0,0,0,11.5,13.375
34174047,0,0,0,0,0,11.25,13.375
34209106,0,0,0,0,0,11.25,13.4375
34244025,0,0,0,0,0,11.5,13.4375
34692156,0,0,0,0,0,-58.0,13.4375
34769124,0,0,0,0,0,-47.25,13.4375
34839038,0,0,0,0,0,-59.25,13.4375
34916017,0,0,0,0,0,11.5,13.4375
34958040,0,0,0,0,0,11.5,13.375
35028325,0,0,0,0,0,11.5,13.4375
35658051,0,0,0,0,0,-73.25,13.4375
35735268,0,0,0,0,0,-72.25,13.4375
35812129,0,0,0,0,0,-68.75,13.4375
35882049,0,0,0,0,0,-13.25,13.4375
35959021,0,0,0,0,0,11.75,13.4375
36036092,0,0,0,0,0,11.5,13.4375
36330271,0,0,0,0,0,11.75,13.4375
36407826,0,0,0,0,0,11.5,13.4375
36631011,0,0,0,0,0,7.0,13.4375
36701189,0,0,0,0,0,-59.0,13.4375
36778153,0,0,0,0,0,-56.75,13.4375
36855295,0,0,0,0,0,-59.0,13.4375
36925188,0,0,0,0,0,-58.5,13.4375
37002076,0,0,0,0,0,-49.25,13.4375
37079080,0,0,0,0,0,-37.75,13.4375
37149043,0,0,0,0,0,11.5,13.4375
37562048,0,0,0,0,0,11.5,13.5
37639074,0,0,0,0,0,11.5,13.4375
37674052,0,0,0,0,0,-52.5,13.4375
37744039,0,0,0,0,0,-50.0,13.4375
37786180,0,0,0,0,0,-50.0,13.5
37821166,0,0,0,0,0,-53.0,13.5
37863011,0,0,0,0,0,-53.0,13.4375
37898277,0,0,0,0,0,11.5,13.4375
38045015,0,0,0,0,0,23.0,29.4375
38052165,0,0,0,0,0,11.5,13.4375
38311025,0,0,0,0,0,11.5,13.5
38381013,0,0,0,0,0,11.5,13.4375
38458228,0,0,0,0,0,11.5,13.5
38528235,0,0,0,0,0,11.5,13.4375
38640058,0,0,0,0,0,-13.75,13.4375
38717036,0,0,0,0,0,-49.0,13.4375
38787788,0,0,0,0,0,-48.0,13.4375
38864220,0,0,0,0,0,-41.0,13.4375
38906021,0,0,0,0,0,-41.0,13.5
38941212,0,0,0,0,0,11.5,13.5
38976159,0,0,0,0,0,11.5,13.4375
39200062,0,0,0,0,0,11.5,13.5
39277052,0,0,0,0,0,11.5,13.4375
39348025,0,0,0,0,0,11.5,13.5
39424175,0,0,0,0,0,11.5,13.4375
39571153,0,0,0,0,0,11.5,13.5
39683022,0,0,0,0,0,-9.25,13.5
39760024,0,0,0,0,0,-8.0,13.5
39795024,0,0,0,0,0,-8.0,13.5625
39830062,0,0,0,0,0,-1.75,13.5625
39872018,0,0,0,0,0,-1.75,13.5
39907810,0,0,0,0,0,11.5,13.5
39949017,0,0,0,0,0,11.5,13.4375
40390017,0,0,0,0,0,11.5,13.5
40468079,0,0,0,0,0,11.5,13.4375
40649186,0,0,0,0,0,-0.25,13.4375
40691036,0,0,0,0,0,-0.25,13.5625
40726083,0,0,0,0,0,-5.5,13.5625
40796097,0,0,0,0,0,-12.0,13.5625
40838107,0,0,0,0,0,-12.0,13.5
40873058,0,0,0,0,0,-11.0,13.5
40915017,0,0,0,0,0,-11.0,13.4375
40950053,0,0,0,0,0,11.25,13.4375
41020250,0,0,0,0,0,11.5,13.4375
41097163,0,0,0,0,0,11.25,13.4375
41174040,0,0,0,0,0,11.5,13.4375
41209248,0,0,0,0,0,11.5,13.5
41286103,0,0,0,0,0,11.5,13.4375
41363101,0,0,0,0,0,11.5,13.5
41657220,0,0,0,0,0,11.5,13.5625
41692217,0,0,0,0,0,-1.25,13.5625
41769205,0,0,0,0,0,-4.25,13.5625
41839049,0,0,0,0,0,-2.75,13.5625
41881017,0,0,0,0,0,-2.75,13.5
41916120,0,0,0,0,0,-23.75,13.5
41958030,0,0,0,0,0,-23.75,13.625
41993033,0,0,0,0,0,-40.25,13.625
42063013,0,0,0,0,0,-59.5,13.625
42105113,0,0,0,0,0,-59.5,13.5
42140274,0,0,0,0,0,11.5,13.5
42182249,0,0,0,0,0,11.5,13.4375
42252013,0,0,0,0,0,11.5,13.5
42658071,0,0,0,0,0,-21.75,13.5
42700230,0,0,0,0,0,-21.75,13.8125
42735051,0,0,0,0,0,-10.0,13.8125
42777015,0,0,0,0,0,-10.0,13.75
42812171,0,0,0,0,0,-5.0,13.75
42882139,0,0,0,0,0,7.5,13.75
42924153,0,0,0,0,0,7.5,13.5
42959161,0,0,0,0,0,11.5,13.5
43295157,0,0,0,0,0,11.5,13.4375
43449140,0,0,0,0,0,11.5,13.5
43631015,0,0,0,0,0,10.25,13.5
43666023,0,0,0,0,0,10.25,13.8125
43701049,0,0,0,0,0,-26.5,13.8125
43778294,0,0,0,0,0,-85.75,13.8125
43820011,0,0,0,0,0,-85.75,13.875
43855141,0,0,0,0,0,-126.0,13.875
43890063,0,0,0,0,0,-126.0,13.5
43925075,0,0,0,0,0,11.5,13.5
44373217,0,0,0,0,0,11.25,13.5
44639018,0,0,0,0,0,11.25,13.5625
44674029,0,0,0,0,0,-15.5,13.5625
44744038,0,0,0,0,0,-15.25,13.5625
44786039,0,0,0,0,0,-15.25,13.625
44821033,0,0,0,0,0,-14.0,13.625
44898173,0,0,0,0,0,11.5,13.625
44933114,0,0,0,0,0,11.5,13.5
45045050,0,0,0,0,0,11.25,13.5
45115059,0,0,0,0,0,11.5,13.5
45157029,0,0,0,0,0,11.5,13.5625
45234031,0,0,0,0,0,11.5,13.5
45458105,0,0,0,0,0,11.5,13.5625
45605012,0,0,0,0,0,11.5,13.5
45640016,0,0,0,0,0,-12.5,13.5
45682047,0,0,0,0,0,-12.5,13.6875
45717048,0,0,0,0,0,-56.0,13.6875
45752013,0,0,0,0,0,-56.0,13.75
45787963,0,0,0,0,0,-68.5,13.75
45829057,0,0,0,0,0,-68.5,13.6875
45864230,0,0,0,0,0,-50.0,13.6875
45906189,0,0,0,0,0,-50.0,13.5
45934291,0,0,0,0,0,11.5,13.5
46053024,0,0,0,0,0,11.5,13.5625
46123013,0,0,0,0,0,11.5,13.5
46200015,0,0,0,0,0,11.5,13.5625
46277010,0,0,0,0,0,11.5,13.5
46424020,0,0,0,0,0,11.5,13.5625
46501112,0,0,0,0,0,11.5,13.5
46648116,0,0,0,0,0,11.5,13.5625
46683046,0,0,0,0,0,-14.5,13.5625
46725079,0,0,0,0,0,-14.5,13.625
46760057,0,0,0,0,0,-31.25,13.625
46830017,0,0,0,0,0,-24.5,13.625
46872024,0,0,0,0,0,-24.5,13.5625
46907856,0,0,0,0,0,-6.5,13.5625
46949016,0,0,0,0,0,-6.5,13.625
46977166,0,0,0,0,0,-15.0,13.625
47054222,0,0,0,0,0,-34.75,13.625
47096153,0,0,0,0,0,-34.75,13.6875
47131106,0,0,0,0,0,11.5,13.6875
47166139,0,0,0,0,0,11.5,13.5
47243085,0,0,0,0,0,11.5,13.5625
47320071,0,0,0,0,0,11.5,13.5
47390015,0,0,0,0,0,11.5,13.5625
47544076,0,0,0,0,0,11.5,13.5
47579224,0,0,0,0,0,11.25,13.5
47614074,0,0,0,0,0,11.25,13.5625
47649115,0,0,0,0,0,-266.0,13.5625
47691124,0,0,0,0,0,-266.0,14.25
47726024,0,0,0,0,1,-363.0,14.25
47796018,0,0,0,0,1,-366.75,14.25
47838018,0,0,0,0,1,-366.75,14.1875
47873013,0,0,0,0,0,-235.0,14.1875
47915064,0,0,0,0,0,-235.0,13.5625
47950070,0,0,0,0,0,11.5,13.5625
48286023,0,0,0,0,0,11.5,13.5
48363092,0,0,0,0,0,11.5,13.5625
48398049,0,0,0,0,0,11.25,13.5625
48433017,0,0,0,0,0,11.25,13.5
48468019,0,0,0,0,0,11.5,13.5
48510070,0,0,0,0,0,11.5,13.5625
48587817,0,0,0,0,0,11.5,13.5
48615302,0,0,0,0,0,11.25,13.5
48657056,0,0,0,0,0,11.25,14.0
48692242,0,0,0,0,0,-203.75,14.0
48734048,0,0,0,0,0,-203.75,14.0625
48769029,0,0,0,0,0,-219.75,14.0625
48804028,0,0,0,0,0,-219.75,14.0
48839029,0,0,0,0,0,-228.0,14.0
48881023,0,0,0,0,0,-228.0,13.625
48916043,0,0,0,0,0,11.5,13.625
48958016,0,0,0,0,0,11.5,13.5625
49105128,0,0,0,0,0,11.5,13.5
49217040,0,0,0,0,0,11.25,13.5
49252105,0,0,0,0,0,11.25,13.5625
49364015,0,0,0,0,0,11.5,13.5625
49434025,0,0,0,0,0,11.25,13.5625
49511027,0,0,0,0,0,11.5,13.5625
49588225,0,0,0,0,0,11.25,13.5625
49658117,0,0,0,0,1,-353.5,13.5625
49700085,0,0,0,0,1,-353.5,14.0
49735173,0,0,0,0,1,-325.5,14.0
49812174,0,0,0,0,1,-276.0,14.0
49847826,0,0,0,0,1,-276.0,14.0625
49882118,0,0,0,0,0,-58.25,14.0625
49924026,0,0,0,0,0,-58.25,13.5625
49959040,0,0,0,0,0,11.25,13.5625
50106046,0,0,0,0,0,11.5,13.5625
50148218,0,0,0,0,0,11.5,13.5
50183309,0,0,0,0,0,11.25,13.5
50225159,0,0,0,0,0,11.25,13.5625
50372051,0,0,0,0,0,11.25,13.625
50477049,0,0,0,0,0,11.5,13.625
50519016,0,0,0,0,0,11.5,13.5625
50554023,0,0,0,0,0,11.25,13.5625
50631083,0,0,0,0,0,0.0,13.5625
50666047,0,0,0,0,0,0.0,13.9375
50701022,0,0,0,0,0,-182.75,13.9375
50743126,0,0,0,0,0,-182.75,14.0
50778083,0,0,0,0,0,-187.0,14.0
50855158,0,0,0,0,0,-189.75,14.0
50890126,0,0,0,0,0,-189.75,13.5625
50925047,0,0,0,0,0,11.25,13.5625
51044067,0,0,0,0,0,11.25,13.625
51079049,0,0,0,0,0,11.5,13.625
51114029,0,0,0,0,0,11.5,13.5
51149210,0,0,0,0,0,11.25,13.5
51191187,0,0,0,0,0,11.25,13.5625
51485110,0,0,0,0,0,11.25,13.625
51520124,0,0,0,0,0,11.5,13.625
51562022,0,0,0,0,0,11.5,13.5625
51597038,0,0,0,0,0,11.25,13.5625
51639028,0,0,0,0,0,11.25,13.8125
51667802,0,0,0,0,1,-271.5,13.8125
51709014,0,0,0,0,1,-271.5,14.0625
51744167,0,0,0,0,0,-267.75,14.0625
51786018,0,0,0,0,0,-267.75,14.0
51821014,0,0,0,0,1,-288.25,14.0
51898267,0,0,0,0,1,-296.25,14.0
51933039,0,0,0,0,1,-296.25,14.0625
51968255,0,0,0,0,1,-295.0,14.0625
52010126,0,0,0,0,1,-295.0,14.125
52045053,0,0,0,0,1,-332.0,14.125
52115016,0,0,0,0,0,11.75,14.125
52157011,0,0,0,0,0,11.75,13.5625
52192044,0,0,0,0,0,11.25,13.5625
52381048,0,0,0,0,0,11.25,13.625
52416153,0,0,0,0,0,11.5,13.625
52458058,0,0,0,0,0,11.5,13.5625
52493097,0,0,0,0,0,11.25,13.5625
52528219,0,0,0,0,0,11.25,13.625
52640059,0,0,0,0,0,-155.0,13.625
52682023,0,0,0,0,0,-155.0,14.3125
52717027,0,0,0,0,1,-491.0,14.3125
52752026,0,0,0,0,1,-491.0,14.375
52788036,0,0,0,0,1,-520.75,14.375
52829010,0,0,0,0,1,-520.75,14.4375
52864232,0,0,0,0,1,-512.75,14.4375
52906205,0,0,0,0,1,-512.75,13.625
52934013,0,0,0,0,0,11.25,13.625
53053052,0,0,0,0,0,11.25,13.5625
53123186,0,0,0,0,0,11.25,13.625
53158049,0,0,0,0,0,11.5,13.625
53179072,0,0,0,0,0,11.5,27.25
53186105,0,0,0,0,0,11.5,13.625
53200113,0,0,0,0,0,11.5,13.5625
53235068,0,0,0,0,0,11.25,13.5625
53277026,0,0,0,0,0,11.25,13.625
53382011,0,0,0,0,0,11.5,13.625
53424192,0,0,0,0,0,11.5,13.5625
53459033,0,0,0,0,0,11.25,13.5625
53648275,0,0,0,0,0,11.25,14.125
53683048,0,0,0,0,1,-486.0,14.125
53753072,0,0,0,0,1,-373.25,14.125
53795032,0,0,0,0,1,-373.25,14.0625
53830103,0,0,0,0,1,-304.25,14.0625
53872039,0,0,0,0,1,-304.25,13.8125
53908010,0,0,0,0,0,11.5,13.8125
53942227,0,0,0,0,0,11.5,13.625
53977026,0,0,0,0,0,11.25,13.625
54054173,0,0,0,0,0,11.5,13.625
54131234,0,0,0,0,0,11.25,13.625
54201041,0,0,0,0,0,11.5,13.625
54243018,0,0,0,0,0,11.5,13.5625
54278071,0,0,0,0,0,11.25,13.5625
54355052,0,0,0,0,0,11.5,13.5625
54390017,0,0,0,0,0,11.5,13.625
54467831,0,0,0,0,0,11.5,13.5625
54544169,0,0,0,0,0,11.5,13.625
54614274,0,0,0,0,0,11.5,13.5625
54649179,0,0,0,0,0,-7.0,13.5625
54691223,0,0,0,0,0,-7.0,13.6875
54726018,0,0,0,0,0,-14.25,13.6875
54796021,0,0,0,0,0,-7.75,13.6875
54838030,0,0,0,0,0,-7.75,13.75
54873048,0,0,0,0,0,-2.5,13.75
54915011,0,0,0,0,0,-2.5,13.5625
54950284,0,0,0,0,0,11.25,13.5625
55020205,0,0,0,0,0,11.5,13.5625
55062228,0,0,0,0,0,11.5,13.6875
55139107,0,0,0,0,0,11.5,13.625
55615292,0,0,0,0,0,11.25,13.625
55657050,0,0,0,0,0,11.25,13.6875
55692215,0,0,0,0,0,-7.0,13.6875
55769151,0,0,0,0,0,-4.75,13.6875
55839012,0,0,0,0,0,-1.0,13.6875
55916014,0,0,0,0,0,11.5,13.6875
55958027,0,0,0,0,0,11.5,13.625
55993077,0,0,0,0,0,11.25,13.625
