timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,probeTemp (degC),ambientTemp (degC)
15337036,0,0,0,0,0,15.0,13.3125
15484107,0,0,0,0,0,15.0,13.25
15554102,0,0,0,0,0,15.0,13.3125
15666061,0,0,0,0,0,-26.75,13.3125
15743053,0,0,0,0,0,-23.75,13.3125
15778045,0,0,0,0,0,-23.75,13.375
15813301,0,0,0,0,0,-22.0,13.375
15890173,0,0,0,0,0,9.25,13.375
15932143,0,0,0,0,0,9.25,13.3125
15960101,0,0,0,0,0,14.5,13.3125
16149146,0,0,0,0,0,14.5,13.25
16226041,0,0,0,0,0,14.5,13.3125
16303073,0,0,0,0,0,14.5,13.25
16373033,0,0,0,0,0,14.5,13.3125
16520121,0,0,0,0,0,14.5,13.25
16597071,0,0,0,0,0,14.5,13.3125
16632208,0,0,0,0,0,7.0,13.3125
16674189,0,0,0,0,0,7.0,13.375
16709122,0,0,0,0,0,-37.75,13.375
16779082,0,0,0,0,0,-74.5,13.375
16856023,0,0,0,0,0,-89.5,13.375
16891024,0,0,0,0,0,-89.5,13.4375
16926026,0,0,0,0,0,-92.5,13.4375
17003069,0,0,0,0,0,-98.75,13.4375
17045240,0,0,0,0,0,-98.75,13.375
17080061,0,0,0,0,0,-100.0,13.375
17115175,0,0,0,0,0,-100.0,13.25
17150227,0,0,0,0,0,14.25,13.25
17192235,0,0,0,0,0,14.25,13.3125
17227808,0,0,0,0,0,14.5,13.3125
17269105,0,0,0,0,0,14.5,13.375
17339040,0,0,0,0,0,14.5,13.3125
17374081,0,0,0,0,0,14.25,13.3125
17451040,0,0,0,0,0,14.5,13.3125
17521077,0,0,0,0,0,14.25,13.3125
17640232,0,0,0,0,0,14.25,13.375
17668011,0,0,0,0,0,-71.75,13.375
17710116,0,0,0,0,0,-71.75,13.4375
17745101,0,0,0,0,0,-74.0,13.4375
17822218,0,0,0,0,0,-74.25,13.4375
17892088,0,0,0,0,0,14.5,13.4375
17934098,0,0,0,0,0,14.5,13.3125
17969113,0,0,0,0,0,14.25,13.3125
18305118,0,0,0,0,0,14.25,13.375
18382101,0,0,0,0,0,14.25,13.25
18417022,0,0,0,0,0,14.0,13.25
18452198,0,0,0,0,0,14.0,13.375
18487794,0,0,0,0,0,14.25,13.375
18529105,0,0,0,0,0,14.25,13.3125
18564039,0,0,0,0,0,14.0,13.3125
18634074,0,0,0,0,0,4.25,13.3125
18676025,0,0,0,0,0,4.25,13.375
18711025,0,0,0,0,0,-15.0,13.375
18788234,0,0,0,0,0,-16.0,13.375
18823193,0,0,0,0,0,-16.0,13.3125
18858208,0,0,0,0,0,-29.25,13.3125
18900112,0,0,0,0,0,-29.25,13.25
18935330,0,0,0,0,0,14.0,13.25
18977075,0,0,0,0,0,14.0,13.3125
19005086,0,0,0,0,0,14.25,13.3125
19306052,0,0,0,0,0,14.0,13.3125
19418258,0,0,0,0,0,14.0,13.375
19453277,0,0,0,0,0,14.25,13.375
19600050,0,0,0,0,0,14.0,13.375
19677023,0,0,0,0,0,-37.5,13.375
19719031,0,0,0,0,0,-37.5,13.3125
19747806,0,0,0,0,0,-37.25,13.3125
19866040,0,0,0,0,0,-37.25,13.375
19901034,0,0,0,0,0,14.0,13.375
19943037,0,0,0,0,0,14.0,13.3125
20013192,0,0,0,0,0,14.0,13.375
20160257,0,0,0,0,0,14.0,13.3125
20237019,0,0,0,0,0,14.0,13.375
20384048,0,0,0,0,0,14.0,13.3125
20461020,0,0,0,0,0,14.0,13.375
20566039,0,0,0,0,0,13.5,13.375
20643141,0,0,0,0,0,-25.5,13.375
20720161,0,0,0,0,0,-68.25,13.375
20790231,0,0,0,0,0,-54.75,13.375
20867859,0,0,0,0,0,-13.25,13.375
20937071,0,0,0,0,0,13.75,13.375
20979029,0,0,0,0,0,13.75,13.3125
21203010,0,0,0,0,0,13.75,13.375
21308027,0,0,0,0,0,14.0,13.375
21385159,0,0,0,0,0,13.75,13.375
21462076,0,0,0,0,0,14.0,13.375
21574029,0,0,0,0,0,14.0,13.3125
21686080,0,0,0,0,0,-21.0,13.3125
21721039,0,0,0,0,0,-21.0,13.375
21756043,0,0,0,0,0,-19.75,13.375
21868247,0,0,0,0,0,-19.75,13.4375
21903258,0,0,0,0,0,-16.0,13.4375
21945206,0,0,0,0,0,-16.0,13.375
21980115,0,0,0,0,0,-28.0,13.375
22057103,0,0,0,0,0,-25.75,13.375
22127820,0,0,0,0,0,13.75,13.375
22351034,0,0,0,0,0,14.0,13.375
22428020,0,0,0,0,0,13.75,13.375
22645069,0,0,0,0,0,-38.25,13.375
22722217,0,0,0,0,0,-90.25,13.375
22764033,0,0,0,0,0,-90.25,13.4375
22799023,0,0,0,0,0,-98.75,13.4375
22869032,0,0,0,0,0,-81.0,13.4375
22911032,0,0,0,0,0,-81.0,13.375
22946038,0,0,0,0,0,13.5,13.375
23023234,0,0,0,0,0,13.75,13.375
23135061,0,0,0,0,0,13.75,13.4375
23205253,0,0,0,0,0,13.75,13.375
23282216,0,0,0,0,0,13.75,13.4375
23429096,0,0,0,0,0,13.75,13.375
23653202,0,0,0,0,0,13.75,13.4375
23688242,0,0,0,0,0,-21.25,13.4375
23730141,0,0,0,0,0,-21.25,13.375
23765190,0,0,0,0,0,-19.5,13.375
23835229,0,0,0,0,0,-15.0,13.375
23912130,0,0,0,0,0,13.75,13.375
24248012,0,0,0,0,0,13.75,13.4375
24325076,0,0,0,0,0,13.75,13.375
24472145,0,0,0,0,0,13.75,13.4375
24542041,0,0,0,0,0,13.75,13.375
24577032,0,0,0,0,0,13.5,13.375
24619024,0,0,0,0,0,13.5,13.4375
24654010,0,0,0,0,0,-57.25,13.4375
24731176,0,0,0,0,0,-17.0,13.4375
24801139,0,0,0,0,0,-16.5,13.4375
24878296,0,0,0,0,0,-7.5,13.4375
24913187,0,0,0,0,0,-7.5,13.375
24948201,0,0,0,0,0,13.75,13.375
25025071,0,0,0,0,0,13.5,13.375
25067795,0,0,0,0,0,13.5,13.4375
25102064,0,0,0,0,0,13.75,13.4375
25214051,0,0,0,0,0,13.75,13.375
25291035,0,0,0,0,0,13.75,13.4375
25361032,0,0,0,0,0,13.75,13.375
25438088,0,0,0,0,0,13.75,13.4375
25585140,0,0,0,0,0,13.75,13.375
25697028,0,0,0,0,0,-28.0,13.375
25767812,0,0,0,0,0,-34.5,13.375
25809024,0,0,0,0,0,-34.5,13.4375
25844205,0,0,0,0,0,-31.5,13.4375
25914244,0,0,0,0,0,13.75,13.4375
25956122,0,0,0,0,0,13.75,13.375
25991012,0,0,0,0,0,13.5,13.375
26103237,0,0,0,0,0,13.5,13.4375
26285111,0,0,0,0,0,13.75,13.4375
26362033,0,0,0,0,0,13.5,13.4375
26404281,0,0,0,0,0,13.5,13.375
26474236,0,0,0,0,0,13.5,13.4375
26656191,0,0,0,0,0,-26.25,13.4375
26733039,0,0,0,0,0,-28.75,13.4375
26810012,0,0,0,0,0,-27.0,13.4375
26880012,0,0,0,0,0,-30.5,13.4375
26957021,0,0,0,0,0,-37.5,13.4375
27027853,0,0,0,0,0,-32.0,13.4375
27104114,0,0,0,0,0,-12.25,13.4375
27146027,0,0,0,0,0,-12.25,13.375
27181105,0,0,0,0,0,13.5,13.375
27216203,0,0,0,0,0,13.5,13.4375
27328154,0,0,0,0,0,13.75,13.4375
27552033,0,0,0,0,0,13.5,13.4375
27699098,0,0,0,0,0,-17.0,13.4375
27776188,0,0,0,0,0,-17.25,13.4375
27811185,0,0,0,0,0,-17.25,13.5
27846021,0,0,0,0,0,-21.5,13.5
27888175,0,0,0,0,0,-21.5,13.4375
27923117,0,0,0,0,0,13.5,13.4375
28070072,0,0,0,0,0,13.75,13.4375
28147884,0,0,0,0,0,13.5,13.4375
28665072,0,0,0,0,0,-20.5,13.4375
28742023,0,0,0,0,0,-19.5,13.4375
28812204,0,0,0,0,0,-16.0,13.4375
28889177,0,0,0,0,0,6.75,13.4375
28959038,0,0,0,0,0,13.75,13.4375
29036100,0,0,0,0,0,13.5,13.4375
29631059,0,0,0,0,0,10.25,13.4375
29708062,0,0,0,0,0,-19.0,13.4375
29778234,0,0,0,0,0,-17.5,13.4375
29925250,0,0,0,0,0,13.5,13.4375
30668049,0,0,0,0,0,-13.5,13.4375
30709040,0,0,0,0,0,-13.5,13.5
30744025,0,0,0,0,0,-13.25,13.5
30786030,0,0,0,0,0,-13.25,13.4375
30821255,0,0,0,0,0,-13.5,13.4375
30891130,0,0,0,0,0,13.25,13.4375
30968244,0,0,0,0,0,13.5,13.4375
31010187,0,0,0,0,0,13.5,13.5
31080149,0,0,0,0,0,13.5,13.4375
31115157,0,0,0,0,0,13.25,13.4375
31262047,0,0,0,0,0,13.5,13.4375
31633041,0,0,0,0,0,6.75,13.4375
31675026,0,0,0,0,0,6.75,13.5
31710100,0,0,0,0,0,-11.0,13.5
31752086,0,0,0,0,0,-11.0,13.4375
31787794,0,0,0,0,0,-4.0,13.4375
31857048,0,0,0,0,0,-15.5,13.4375
31899025,0,0,0,0,0,-15.5,13.5625
31934143,0,0,0,0,0,-16.75,13.5625
31976166,0,0,0,0,0,-16.75,13.5
32004160,0,0,0,0,0,-16.25,13.5
32081048,0,0,0,0,0,-18.0,13.5
32123012,0,0,0,0,0,-18.0,13.4375
32158094,0,0,0,0,0,13.5,13.4375
32529027,0,0,0,0,0,13.25,13.4375
32676023,0,0,0,0,0,-23.5,13.4375
32718012,0,0,0,0,0,-23.5,13.5
32753074,0,0,0,0,0,-24.75,13.5
32788077,0,0,0,0,0,-24.75,13.4375
32823031,0,0,0,0,0,-29.75,13.4375
32865061,0,0,0,0,0,-29.75,13.5
32900011,0,0,0,0,0,13.25,13.5
32942216,0,0,0,0,0,13.25,13.4375
33194047,0,0,0,0,0,13.5,13.4375
33341026,0,0,0,0,0,13.25,13.4375
33565146,0,0,0,0,0,13.5,13.4375
33642129,0,0,0,0,0,-5.5,13.4375
33719041,0,0,0,0,0,-25.0,13.4375
33754167,0,0,0,0,0,-25.0,13.5
33789059,0,0,0,0,0,-29.0,13.5
33866039,0,0,0,0,0,-24.75,13.5
33901012,0,0,0,0,0,-24.75,13.4375
33936246,0,0,0,0,0,13.5,13.4375
34055231,0,0,0,0,0,13.5,13.5
34125110,0,0,0,0,0,13.5,13.4375
34202022,0,0,0,0,0,13.5,13.5
34279048,0,0,0,0,0,13.5,13.4375
34349066,0,0,0,0,0,13.5,13.5
34426047,0,0,0,0,0,13.5,13.4375
34496012,0,0,0,0,0,13.5,13.5
34573244,0,0,0,0,0,13.5,13.4375
34608313,0,0,0,0,0,13.25,13.4375
34678260,0,0,0,0,0,-61.0,13.4375
34720119,0,0,0,0,0,-61.0,13.5
34755068,0,0,0,0,0,-57.0,13.5
34832121,0,0,0,0,0,-53.0,13.5
34902060,0,0,0,0,0,13.5,13.5
35168254,0,0,0,0,0,13.5,13.4375
35273198,0,0,0,0,0,13.25,13.4375
35315191,0,0,0,0,0,13.25,13.5
35350105,0,0,0,0,0,13.5,13.5
35427805,0,0,0,0,0,13.25,13.5
35497019,0,0,0,0,0,13.5,13.5
35644035,0,0,0,0,0,-19.0,13.5
35686276,0,0,0,0,0,-19.0,13.4375
35721100,0,0,0,0,0,-41.75,13.4375
35763053,0,0,0,0,0,-41.75,13.5
35798139,0,0,0,0,0,-45.5,13.5
35868143,0,0,0,0,0,-31.0,13.5
35910080,0,0,0,0,0,-31.0,13.4375
35945068,0,0,0,0,0,13.5,13.4375
35987811,0,0,0,0,0,13.5,13.5
36015076,0,0,0,0,0,13.25,13.5
36092235,0,0,0,0,0,13.5,13.5
36428181,0,0,0,0,0,13.5,13.4375
36505056,0,0,0,0,0,13.5,13.5
36687990,0,0,0,0,0,-36.25,13.5
36764023,0,0,0,0,0,-37.75,13.5
36799010,0,0,0,0,0,-37.75,13.5625
36834057,0,0,0,0,0,-47.5,13.5625
36876172,0,0,0,0,0,-47.5,13.4375
36911155,0,0,0,0,0,-45.25,13.4375
36953057,0,0,0,0,0,-45.25,13.5625
36981040,0,0,0,0,0,-41.5,13.5625
37058038,0,0,0,0,0,-37.25,13.5625
37135030,0,0,0,0,0,13.5,13.5625
37170019,0,0,0,0,0,13.5,13.5
37247867,0,0,0,0,0,13.5,13.5625
37324109,0,0,0,0,0,13.5,13.5
37394185,0,0,0,0,0,13.5,13.5625
37541075,0,0,0,0,0,13.5,13.5
37653033,0,0,0,0,0,-37.5,13.5
37730108,0,0,0,0,0,-53.0,13.5
37800069,0,0,0,0,0,-54.5,13.5
37877205,0,0,0,0,0,-26.0,13.5
37919091,0,0,0,0,0,-26.0,13.5625
37947816,0,0,0,0,0,13.5,13.5625
38213010,0,0,0,0,0,13.5,13.5
38248022,0,0,0,0,0,13.25,13.5
38360232,0,0,0,0,0,13.25,13.5625
38395010,0,0,0,0,0,13.5,13.5625
38437204,0,0,0,0,0,13.5,13.5
38507856,0,0,0,0,0,13.5,13.5625
38584042,0,0,0,0,0,13.5,13.5
38661021,0,0,0,0,0,13.5,13.5625
38696066,0,0,0,0,0,-81.0,13.5625
38731076,0,0,0,0,0,-81.0,13.5
38766024,0,0,0,0,0,-80.25,13.5
38808055,0,0,0,0,0,-80.25,13.5625
38843042,0,0,0,0,0,-78.75,13.5625
38913012,0,0,0,0,0,13.25,13.5625
38990189,0,0,0,0,0,13.5,13.5625
39032079,0,0,0,0,0,13.5,13.5
39067818,0,0,0,0,0,13.25,13.5
39102057,0,0,0,0,0,13.25,13.5625
39137023,0,0,0,0,0,13.5,13.5625
39326011,0,0,0,0,0,13.5,13.5
39361010,0,0,0,0,0,13.25,13.5
39473201,0,0,0,0,0,13.25,13.5625
39508244,0,0,0,0,0,13.5,13.5625
39655258,0,0,0,0,0,-223.5,13.5625
39697092,0,0,0,0,0,-223.5,13.625
39732040,0,0,0,0,0,-214.75,13.625
39809027,0,0,0,0,0,-198.25,13.625
39879092,0,0,0,0,0,-68.75,13.625
39921230,0,0,0,0,0,-68.75,13.5625
39956234,0,0,0,0,0,13.5,13.5625
40369039,0,0,0,0,0,13.5,13.5
40404039,0,0,0,0,0,13.25,13.5
40439032,0,0,0,0,0,13.25,13.5625
40474012,0,0,0,0,0,13.5,13.5625
40663060,0,0,0,0,0,13.5,13.625
40698012,0,0,0,0,0,-214.0,13.625
40775186,0,0,0,0,0,-154.0,13.625
40845123,0,0,0,0,0,-131.5,13.625
40887803,0,0,0,0,0,-131.5,13.5625
40922080,0,0,0,0,0,13.5,13.5625
40964010,0,0,0,0,0,13.5,13.5
40992049,0,0,0,0,0,13.25,13.5
41034043,0,0,0,0,0,13.25,13.5625
41069046,0,0,0,0,0,13.5,13.5625
41664133,0,0,0,0,0,-131.5,13.5625
41706279,0,0,0,0,0,-131.5,13.625
41741171,0,0,0,0,0,-134.75,13.625
41811147,0,0,0,0,0,-135.0,13.625
41888168,0,0,0,0,0,-161.75,13.625
41958044,0,0,0,0,0,-248.25,13.625
42000041,0,0,0,0,0,-248.25,13.6875
42035020,0,0,0,0,1,-282.75,13.6875
42112230,0,0,0,0,0,-75.25,13.6875
42147848,0,0,0,0,0,-75.25,13.625
42182010,0,0,0,0,0,13.5,13.625
42224149,0,0,0,0,0,13.5,13.5625
42301218,0,0,0,0,0,13.5,13.625
42371092,0,0,0,0,0,13.5,13.5625
42630019,0,0,0,0,0,-19.75,13.5625
42672049,0,0,0,0,0,-19.75,13.875
42708050,0,0,0,0,1,-399.5,13.875
42742052,0,0,0,0,1,-399.5,13.8125
42777029,0,0,0,0,1,-392.0,13.8125
42889175,0,0,0,0,1,-392.0,13.625
42924167,0,0,0,0,0,13.5,13.625
42966156,0,0,0,0,0,13.5,13.5625
43113012,0,0,0,0,0,13.5,13.625
43190254,0,0,0,0,0,13.5,13.5625
43267827,0,0,0,0,0,13.5,13.625
43337215,0,0,0,0,0,13.5,13.5625
43484062,0,0,0,0,0,13.5,13.6875
43561072,0,0,0,0,0,13.5,13.625
43638023,0,0,0,0,0,13.5,13.6875
43666037,0,0,0,0,1,-372.25,13.6875
43708049,0,0,0,0,1,-372.25,13.8125
43743066,0,0,0,0,1,-389.75,13.8125
43820025,0,0,0,0,1,-376.5,13.8125
43855155,0,0,0,0,1,-376.5,13.75
43890078,0,0,0,0,0,0.0,13.75
43932142,0,0,0,0,0,0.0,13.625
43967812,0,0,0,0,0,13.5,13.625
44079033,0,0,0,0,0,13.5,13.5625
44114109,0,0,0,0,0,13.25,13.5625
44450249,0,0,0,0,0,13.25,13.625
44527819,0,0,0,0,0,13.25,13.5625
44604031,0,0,0,0,0,13.25,13.625
44632127,0,0,0,0,0,-29.0,13.625
44674044,0,0,0,0,0,-29.0,13.6875
44709033,0,0,0,0,0,-141.25,13.6875
44751036,0,0,0,0,0,-141.25,13.75
44786054,0,0,0,0,0,-142.75,13.75
44821048,0,0,0,0,0,-142.75,13.6875
44856235,0,0,0,0,0,-150.25,13.6875
44898187,0,0,0,0,0,-150.25,13.625
44933128,0,0,0,0,0,13.25,13.625
44975181,0,0,0,0,0,13.25,13.5625
45045064,0,0,0,0,0,13.25,13.625
45192077,0,0,0,0,0,13.25,13.5625
45269027,0,0,0,0,0,13.25,13.625
45346195,0,0,0,0,0,13.25,13.5625
45416127,0,0,0,0,0,13.25,13.625
45528241,0,0,0,0,0,13.5,13.625
45598046,0,0,0,0,0,13.25,13.625
45640031,0,0,0,0,0,13.25,13.6875
45675061,0,0,0,0,0,-230.75,13.6875
45752028,0,0,0,0,0,-269.25,13.6875
45822232,0,0,0,0,0,-243.25,13.6875
45899160,0,0,0,0,0,13.5,13.6875
46011120,0,0,0,0,0,13.5,13.625
46529244,0,0,0,0,0,13.5,13.6875
46564085,0,0,0,0,0,13.25,13.6875
46606025,0,0,0,0,0,13.25,13.625
46641020,0,0,0,0,0,-44.0,13.625
46683060,0,0,0,0,0,-44.0,13.75
46718039,0,0,0,0,0,-145.75,13.75
46788083,0,0,0,0,0,-248.75,13.75
46830031,0,0,0,0,0,-248.75,13.8125
46865249,0,0,0,0,0,-123.25,13.8125
46900210,0,0,0,0,0,-123.25,13.6875
46935199,0,0,0,0,0,-155.25,13.6875
46977180,0,0,0,0,0,-155.25,13.75
47012237,0,0,0,0,0,-228.5,13.75
47054236,0,0,0,0,0,-228.5,13.8125
47089158,0,0,0,0,0,-269.25,13.8125
47124032,0,0,0,0,0,-269.25,13.6875
47159034,0,0,0,0,0,13.5,13.6875
47278034,0,0,0,0,0,13.5,13.625
47425275,0,0,0,0,0,13.5,13.6875
47495012,0,0,0,0,0,13.5,13.625
47572175,0,0,0,0,0,13.5,13.6875
47649129,0,0,0,0,0,13.5,13.9375
47684059,0,0,0,0,1,-695.0,13.9375
47719011,0,0,0,0,1,-695.0,14.0625
47754042,0,0,0,0,1,-698.25,14.0625
47796032,0,0,0,0,1,-698.25,14.125
47831022,0,0,0,0,1,-696.0,14.125
47866036,0,0,0,0,1,-696.0,13.9375
47901035,0,0,0,0,0,13.5,13.9375
47943230,0,0,0,0,0,13.5,13.625
48090288,0,0,0,0,0,13.5,13.6875
48167809,0,0,0,0,0,13.5,13.625
48314059,0,0,0,0,0,13.5,13.6875
48391039,0,0,0,0,0,13.5,13.625
48538132,0,0,0,0,0,13.5,13.6875
48643079,0,0,0,0,1,-296.75,13.6875
48685089,0,0,0,0,1,-296.75,13.9375
48720063,0,0,0,0,1,-486.75,13.9375
48797028,0,0,0,0,1,-487.75,13.9375
48832037,0,0,0,0,1,-487.75,13.875
48868074,0,0,0,0,1,-366.25,13.875
48909085,0,0,0,0,1,-366.25,13.625
48944033,0,0,0,0,0,13.5,13.625
49133282,0,0,0,0,0,13.5,13.6875
49203020,0,0,0,0,0,13.5,13.625
49357069,0,0,0,0,0,13.5,13.6875
49504088,0,0,0,0,0,13.5,13.625
49581036,0,0,0,0,0,13.5,13.6875
49651272,0,0,0,0,0,13.5,13.9375
49686034,0,0,0,0,1,-540.25,13.9375
49763028,0,0,0,0,1,-517.25,13.9375
49798028,0,0,0,0,1,-517.25,14.0
49833177,0,0,0,0,1,-521.0,14.0
49875024,0,0,0,0,1,-521.0,13.75
49910059,0,0,0,0,0,13.5,13.75
49952103,0,0,0,0,0,13.5,13.6875
50022023,0,0,0,0,0,13.5,13.625
50099034,0,0,0,0,0,13.5,13.6875
50169019,0,0,0,0,0,13.5,13.625
50246088,0,0,0,0,0,13.5,13.6875
50281108,0,0,0,0,0,13.75,13.6875
50323034,0,0,0,0,0,13.75,13.625
50358131,0,0,0,0,0,13.5,13.625
50393074,0,0,0,0,0,13.5,13.6875
50428131,0,0,0,0,0,13.75,13.6875
50505068,0,0,0,0,0,13.5,13.6875
50652010,0,0,0,0,1,-333.0,13.6875
50694044,0,0,0,0,1,-333.0,13.9375
50729010,0,0,0,0,1,-455.75,13.9375
50799160,0,0,0,0,1,-477.75,13.9375
50876183,0,0,0,0,1,-280.0,13.9375
50911147,0,0,0,0,1,-280.0,13.6875
50946024,0,0,0,0,0,13.5,13.6875
51023022,0,0,0,0,0,13.75,13.6875
51100038,0,0,0,0,0,13.5,13.6875
51289258,0,0,0,0,0,13.5,13.625
51317238,0,0,0,0,0,13.75,13.625
51359211,0,0,0,0,0,13.75,13.6875
51394202,0,0,0,0,0,13.5,13.6875
51660012,0,0,0,0,0,13.5,13.9375
51695021,0,0,0,0,1,-553.75,13.9375
51730242,0,0,0,0,1,-553.75,14.0
51765214,0,0,0,0,1,-537.5,14.0
51842053,0,0,0,0,1,-586.5,14.0
51912222,0,0,0,0,1,-659.0,14.0
51954051,0,0,0,0,1,-659.0,14.125
51989133,0,0,0,0,1,-676.75,14.125
52031154,0,0,0,0,1,-676.75,14.0625
52066033,0,0,0,0,1,-681.5,14.0625
52101023,0,0,0,0,1,-681.5,13.75
52136011,0,0,0,0,0,13.75,13.75
52178029,0,0,0,0,0,13.75,13.625
52213037,0,0,0,0,0,13.5,13.625
52255022,0,0,0,0,0,13.5,13.75
52283317,0,0,0,0,0,13.75,13.75
52360026,0,0,0,0,0,13.5,13.75
52402149,0,0,0,0,0,13.5,13.6875
52654029,0,0,0,0,1,-680.25,13.6875
52696028,0,0,0,0,1,-680.25,14.1875
52731069,0,0,0,0,1,-707.75,14.1875
52773049,0,0,0,0,1,-707.75,14.25
52808034,0,0,0,0,1,-724.0,14.25
52843262,0,0,0,0,1,-724.0,14.1875
52878325,0,0,0,0,1,-279.5,14.1875
52920062,0,0,0,0,1,-279.5,13.75
52955184,0,0,0,0,0,13.5,13.75
53067817,0,0,0,0,0,13.5,13.6875
53662033,0,0,0,0,0,13.5,14.0625
53697149,0,0,0,0,1,-704.75,14.0625
53739032,0,0,0,0,1,-704.75,14.0
53774117,0,0,0,0,1,-647.0,14.0
53844010,0,0,0,0,1,-569.75,14.0
53886040,0,0,0,0,1,-569.75,13.75
53921028,0,0,0,0,0,13.5,13.75
53963237,0,0,0,0,0,13.5,13.6875
54033188,0,0,0,0,0,13.5,13.75
54145076,0,0,0,0,0,13.75,13.75
54257041,0,0,0,0,0,13.75,13.6875
54292113,0,0,0,0,0,13.5,13.6875
54334029,0,0,0,0,0,13.5,13.75
54628297,0,0,0,0,0,13.5,13.6875
54663043,0,0,0,0,0,-233.75,13.6875
54705159,0,0,0,0,0,-233.75,13.875
54740130,0,0,0,0,0,-228.5,13.875
54810064,0,0,0,0,0,-266.0,13.875
54852033,0,0,0,0,0,-266.0,13.9375
54887977,0,0,0,0,0,-59.5,13.9375
54929040,0,0,0,0,0,-59.5,13.6875
54957036,0,0,0,0,0,13.5,13.6875
54999261,0,0,0,0,0,13.5,13.75
55111271,0,0,0,0,0,13.75,13.75
55328053,0,0,0,0,0,13.5,13.75
55517020,0,0,0,0,0,13.5,13.6875
55629081,0,0,0,0,0,-0.25,13.6875
55671143,0,0,0,0,0,-0.25,13.875
55706153,0,0,0,0,0,-199.25,13.875
55741053,0,0,0,0,0,-199.25,13.8125
55776031,0,0,0,0,0,-219.25,13.8125
55818011,0,0,0,0,0,-219.25,13.875
55853031,0,0,0,0,0,-221.75,13.875
55888082,0,0,0,0,0,-221.75,13.75
55923040,0,0,0,0,0,13.5,13.75
56042027,0,0,0,0,0,13.5,13.6875
56189025,0,0,0,0,0,13.5,13.75
56224061,0,0,0,0,0,13.75,13.75
56266024,0,0,0,0,0,13.75,13.6875
56294041,0,0,0,0,0,13.5,13.6875
56336038,0,0,0,0,0,13.5,13.75
56560057,0,0,0,0,0,13.5,13.6875
56637288,0,0,0,0,0,13.5,13.8125
56665123,0,0,0,0,0,-204.5,13.8125
56707815,0,0,0,0,0,-204.5,13.875
56742027,0,0,0,0,0,-206.25,13.875
56819010,0,0,0,0,0,-210.25,13.875
56889090,0,0,0,0,0,-227.0,13.875
56966037,0,0,0,0,0,-232.25,13.875
57043211,0,0,0,0,0,-206.0,13.875
57078238,0,0,0,0,0,-206.0,13.9375
57113265,0,0,0,0,0,-76.75,13.9375
57155012,0,0,0,0,0,-76.75,13.75
57190189,0,0,0,0,0,13.5,13.75
57631177,0,0,0,0,0,-49.75,13.75
57673247,0,0,0,0,0,-49.75,13.875
57708297,0,0,0,0,0,-226.5,13.875
57750229,0,0,0,0,0,-226.5,13.9375
57785073,0,0,0,0,0,-203.25,13.9375
57820060,0,0,0,0,0,-203.25,13.875
