timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,probeTemp (degC),ambientTemp (degC)
169876130,0,0,0,0,0,-9.0,15.5
169904167,0,0,0,0,0,13.0,15.5
170611046,0,0,0,0,0,13.0,15.4375
170646027,0,0,0,0,0,-12.75,15.4375
170681039,0,0,0,0,0,-12.75,15.5625
170716196,0,0,0,0,0,-28.75,15.5625
170758222,0,0,0,0,0,-28.75,15.625
170793011,0,0,0,0,0,-29.0,15.625
170828012,0,0,0,0,0,-29.0,15.5625
170863061,0,0,0,0,0,-21.25,15.5625
170905039,0,0,0,0,0,-21.25,15.5
170940076,0,0,0,0,0,13.0,15.5
170975036,0,0,0,0,0,13.0,15.4375
171052038,0,0,0,0,0,13.0,15.5
171451089,0,0,0,0,0,13.25,15.5
171528035,0,0,0,0,0,13.0,15.5
171640165,0,0,0,0,0,13.0,15.625
171675327,0,0,0,0,0,-38.5,15.625
171745132,0,0,0,0,0,-39.5,15.625
171822021,0,0,0,0,0,-40.25,15.625
171892047,0,0,0,0,0,-40.5,15.625
171934046,0,0,0,0,0,-40.5,15.5625
171969011,0,0,0,0,0,-41.75,15.5625
172011013,0,0,0,0,0,-41.75,15.625
172116291,0,0,0,0,0,13.25,15.625
172158070,0,0,0,0,0,13.25,15.5
172193267,0,0,0,0,0,13.0,15.5
172263021,0,0,0,0,0,13.25,15.5
172340083,0,0,0,0,0,13.0,15.5
172522236,0,0,0,0,0,13.0,15.5625
172557168,0,0,0,0,0,13.25,15.5625
172599058,0,0,0,0,0,13.25,15.5
172634021,0,0,0,0,0,1.0,15.5
172669197,0,0,0,0,0,1.0,15.5625
172704057,0,0,0,0,0,-32.5,15.5625
172746038,0,0,0,0,0,-32.5,15.625
172781012,0,0,0,0,0,-32.25,15.625
172851021,0,0,0,0,0,-35.75,15.625
172893021,0,0,0,0,0,-35.75,15.5
172928069,0,0,0,0,0,13.0,15.5
172998282,0,0,0,0,0,13.25,15.5
173075122,0,0,0,0,0,13.0,15.5
173551048,0,0,0,0,0,13.0,15.5625
173586049,0,0,0,0,0,13.25,15.5625
173628100,0,0,0,0,0,13.25,15.5
173663047,0,0,0,0,0,-40.25,15.5
173705029,0,0,0,0,0,-40.25,15.625
173733271,0,0,0,0,0,-39.25,15.625
173810201,0,0,0,0,0,-37.5,15.625
173880229,0,0,0,0,0,1.5,15.625
173922040,0,0,0,0,0,1.5,15.5625
173957012,0,0,0,0,0,13.0,15.5625
173999029,0,0,0,0,0,13.0,15.5
174069028,0,0,0,0,0,13.0,15.5625
174146227,0,0,0,0,0,13.0,15.5
174293112,0,0,0,0,0,13.0,15.5625
174363055,0,0,0,0,0,13.0,15.5
174440064,0,0,0,0,0,13.0,15.5625
174510073,0,0,0,0,0,13.0,15.5
174657141,0,0,0,0,0,13.0,15.6875
174692127,0,0,0,0,0,-43.0,15.6875
174734214,0,0,0,0,0,-43.0,15.625
174769176,0,0,0,0,0,-42.75,15.625
174804012,0,0,0,0,0,-42.75,15.6875
174839043,0,0,0,0,0,-43.25,15.6875
174881053,0,0,0,0,0,-43.25,15.5625
174916051,0,0,0,0,0,13.0,15.5625
174951054,0,0,0,0,0,13.0,15.5
175651226,0,0,0,0,0,-34.25,15.5
175686035,0,0,0,0,0,-34.25,15.625
175721065,0,0,0,0,0,-46.75,15.625
175798035,0,0,0,0,0,-46.5,15.625
175868043,0,0,0,0,0,-26.25,15.625
175910063,0,0,0,0,0,-26.25,15.5
175945231,0,0,0,0,0,13.0,15.5
176127847,0,0,0,0,0,13.0,15.5625
176204036,0,0,0,0,0,13.0,15.5
176281035,0,0,0,0,0,13.0,15.5625
176386179,0,0,0,0,0,13.25,15.5625
176428060,0,0,0,0,0,13.25,15.5
176456158,0,0,0,0,0,13.0,15.5
176645070,0,0,0,0,0,13.0,15.625
176680115,0,0,0,0,0,-41.75,15.625
176757050,0,0,0,0,0,-41.5,15.625
176828055,0,0,0,0,0,-43.0,15.625
176869184,0,0,0,0,0,-43.0,15.6875
176904092,0,0,0,0,0,-42.0,15.6875
176974183,0,0,0,0,0,-44.25,15.6875
177016116,0,0,0,0,0,-44.25,15.625
177051138,0,0,0,0,0,-43.75,15.625
177121010,0,0,0,0,0,13.25,15.625
177163049,0,0,0,0,0,13.25,15.5625
177198011,0,0,0,0,0,13.0,15.5625
177233275,0,0,0,0,0,13.0,15.5
177310036,0,0,0,0,0,13.0,15.5625
177345201,0,0,0,0,0,13.25,15.5625
177380158,0,0,0,0,0,13.25,15.5
177415257,0,0,0,0,0,13.0,15.5
177639042,0,0,0,0,0,-10.75,15.5
177674030,0,0,0,0,0,-10.75,15.625
177709021,0,0,0,0,0,-43.25,15.625
177751232,0,0,0,0,0,-43.25,15.6875
177786122,0,0,0,0,0,-41.75,15.6875
177821010,0,0,0,0,0,-41.75,15.5625
177856071,0,0,0,0,0,-37.5,15.5625
177898033,0,0,0,0,0,-37.5,15.5
177933212,0,0,0,0,0,13.0,15.5
178045032,0,0,0,0,0,13.0,15.5625
178080073,0,0,0,0,0,13.25,15.5625
178416176,0,0,0,0,0,13.25,15.5
178444051,0,0,0,0,0,13.0,15.5
178486048,0,0,0,0,0,13.0,15.5625
178563020,0,0,0,0,0,13.0,15.5
178633216,0,0,0,0,0,13.0,15.625
178668222,0,0,0,0,0,-40.5,15.625
178745098,0,0,0,0,0,-40.25,15.625
178780075,0,0,0,0,0,-40.25,15.6875
178815217,0,0,0,0,0,-39.0,15.6875
178857054,0,0,0,0,0,-39.0,15.625
178892043,0,0,0,0,0,13.0,15.625
178928128,0,0,0,0,0,13.0,15.5625
178962032,0,0,0,0,0,13.25,15.5625
179074168,0,0,0,0,0,13.25,15.5
179109049,0,0,0,0,0,13.0,15.5
179186103,0,0,0,0,0,13.25,15.5
179256140,0,0,0,0,0,13.0,15.5
179298049,0,0,0,0,0,13.0,15.5625
179333048,0,0,0,0,0,13.25,15.5625
179368050,0,0,0,0,0,13.25,15.5
179445266,0,0,0,0,0,13.25,15.5625
179515012,0,0,0,0,0,13.25,15.5
179592149,0,0,0,0,0,13.25,15.5625
179627810,0,0,0,0,0,13.0,15.5625
179662067,0,0,0,0,0,13.0,15.625
179697062,0,0,0,0,0,7.0,15.625
179774042,0,0,0,0,0,7.75,15.625
179809019,0,0,0,0,0,7.75,15.5625
179844046,0,0,0,0,0,4.0,15.5625
179921274,0,0,0,0,0,13.25,15.5625
180033148,0,0,0,0,0,13.25,15.5
180110265,0,0,0,0,0,13.25,15.5625
180285079,0,0,0,0,0,13.5,15.5625
180362245,0,0,0,0,0,13.25,15.5625
180656114,0,0,0,0,0,-22.75,15.5625
180726037,0,0,0,0,0,0.5,15.5625
180803021,0,0,0,0,0,-26.25,15.5625
180845028,0,0,0,0,0,-26.25,15.625
180880231,0,0,0,0,0,-18.75,15.625
180950246,0,0,0,0,0,13.5,15.625
180992220,0,0,0,0,0,13.5,15.5625
181027827,0,0,0,0,0,13.25,15.5625
181139046,0,0,0,0,0,13.25,15.5
181286021,0,0,0,0,0,13.25,15.5625
181580067,0,0,0,0,0,13.25,15.625
181685078,0,0,0,0,0,-21.0,15.625
181727810,0,0,0,0,0,-21.0,15.5625
181762221,0,0,0,0,0,-14.75,15.5625
181797241,0,0,0,0,0,-14.75,15.625
181832034,0,0,0,0,0,-18.5,15.625
181874039,0,0,0,0,0,-18.5,15.5625
181909206,0,0,0,0,0,-9.75,15.5625
181944057,0,0,0,0,0,-9.75,15.625
181979051,0,0,0,0,0,-30.75,15.625
182021036,0,0,0,0,0,-30.75,15.5625
182056049,0,0,0,0,0,-9.0,15.5625
182126028,0,0,0,0,0,13.25,15.5625
182644283,0,0,0,0,0,-0.25,15.5625
182686224,0,0,0,0,0,-0.25,15.625
182714054,0,0,0,0,0,-19.75,15.625
182791146,0,0,0,0,0,-11.5,15.625
182833208,0,0,0,0,0,-11.5,15.5625
182861039,0,0,0,0,0,-12.5,15.5625
182938046,0,0,0,0,0,13.25,15.5625
182980119,0,0,0,0,0,13.25,15.625
183050020,0,0,0,0,0,13.25,15.5625
183274261,0,0,0,0,0,13.25,15.5
183344038,0,0,0,0,0,13.25,15.5625
183568041,0,0,0,0,0,13.25,15.625
183673258,0,0,0,0,0,-54.5,15.625
183750130,0,0,0,0,0,-40.0,15.625
183785010,0,0,0,0,0,-40.0,15.6875
183820021,0,0,0,0,0,-43.0,15.6875
183862050,0,0,0,0,0,-43.0,15.5625
183897049,0,0,0,0,0,13.25,15.5625
184079114,0,0,0,0,0,13.25,15.625
184156201,0,0,0,0,0,13.25,15.5625
184632146,0,0,0,0,0,9.0,15.5625
184702107,0,0,0,0,0,-4.0,15.5625
184744029,0,0,0,0,0,-4.0,15.6875
184779034,0,0,0,0,0,-4.5,15.6875
184821086,0,0,0,0,0,-4.5,15.625
184849040,0,0,0,0,0,-5.25,15.625
184891031,0,0,0,0,0,-5.25,15.5625
184926097,0,0,0,0,0,13.25,15.5625
185185021,0,0,0,0,0,13.25,15.625
185262011,0,0,0,0,0,13.25,15.5625
185332043,0,0,0,0,0,13.25,15.625
185367864,0,0,0,0,0,13.5,15.625
185409174,0,0,0,0,0,13.5,15.5625
185444116,0,0,0,0,0,13.25,15.5625
185626034,0,0,0,0,0,13.25,15.625
185661036,0,0,0,0,0,-27.75,15.625
185703239,0,0,0,0,0,-27.75,15.6875
185738040,0,0,0,0,0,-26.5,15.6875
185773035,0,0,0,0,0,-26.5,15.625
185808303,0,0,0,0,0,-34.5,15.625
185850221,0,0,0,0,0,-34.5,15.6875
185885055,0,0,0,0,0,4.5,15.6875
185920012,0,0,0,0,0,4.5,15.5625
185955020,0,0,0,0,0,13.25,15.5625
185997039,0,0,0,0,0,13.25,15.625
186032068,0,0,0,0,0,13.5,15.625
186067806,0,0,0,0,0,13.5,15.5625
186102042,0,0,0,0,0,13.25,15.5625
186144224,0,0,0,0,0,13.25,15.625
186438103,0,0,0,0,0,13.25,15.5625
186508050,0,0,0,0,0,13.25,15.625
186585019,0,0,0,0,0,13.25,15.5625
186662231,0,0,0,0,0,13.25,15.625
186690012,0,0,0,0,0,-4.25,15.625
186767837,0,0,0,0,0,-4.5,15.625
186809158,0,0,0,0,0,-4.5,15.6875
186879043,0,0,0,0,0,-4.5,15.625
186956031,0,0,0,0,0,-4.5,15.6875
186984020,0,0,0,0,0,-5.25,15.6875
187061049,0,0,0,0,0,-5.0,15.6875
187103135,0,0,0,0,0,-5.0,15.625
187131034,0,0,0,0,0,13.25,15.625
187397040,0,0,0,0,0,13.25,15.5625
187544231,0,0,0,0,0,13.25,15.625
187649175,0,0,0,0,0,1.25,15.625
187726108,0,0,0,0,0,-0.25,15.625
187796066,0,0,0,0,0,0.25,15.625
187873072,0,0,0,0,0,6.0,15.625
187943012,0,0,0,0,0,13.25,15.625
187985134,0,0,0,0,0,13.25,15.5625
188132224,0,0,0,0,0,13.25,15.625
188496108,0,0,0,0,0,13.25,15.5625
188573123,0,0,0,0,0,13.25,15.625
188678130,0,0,0,0,0,5.75,15.625
188755020,0,0,0,0,0,6.25,15.625
188790037,0,0,0,0,0,6.25,15.6875
188867982,0,0,0,0,0,6.25,15.625
188902243,0,0,0,0,0,13.25,15.625
189091079,0,0,0,0,0,13.25,15.5625
189161038,0,0,0,0,0,13.25,15.625
189343144,0,0,0,0,0,13.5,15.625
189413034,0,0,0,0,0,13.25,15.625
189637029,0,0,0,0,0,11.25,15.625
189679049,0,0,0,0,0,11.25,15.6875
189708103,0,0,0,0,0,7.5,15.6875
189749195,0,0,0,0,0,7.5,15.625
189784036,0,0,0,0,0,7.75,15.625
189826155,0,0,0,0,0,7.75,15.6875
189861076,0,0,0,0,0,8.0,15.6875
189896034,0,0,0,0,0,8.0,15.625
189931186,0,0,0,0,0,13.5,15.625
190484019,0,0,0,0,0,13.5,15.5625
190561063,0,0,0,0,0,13.5,15.625
190631036,0,0,0,0,0,13.5,15.6875
190666064,0,0,0,0,0,8.25,15.6875
190708042,0,0,0,0,0,8.25,15.625
190743120,0,0,0,0,0,8.5,15.625
190813054,0,0,0,0,0,8.25,15.625
190855152,0,0,0,0,0,8.25,15.6875
190890134,0,0,0,0,0,13.75,15.6875
190925092,0,0,0,0,0,13.75,15.625
190960128,0,0,0,0,0,13.5,15.625
191107816,0,0,0,0,0,13.75,15.625
191373113,0,0,0,0,0,13.75,15.5625
191401030,0,0,0,0,0,13.5,15.5625
191443029,0,0,0,0,0,13.5,15.625
191478043,0,0,0,0,0,13.75,15.625
191520021,0,0,0,0,0,13.75,15.5625
191548010,0,0,0,0,0,13.5,15.5625
191625012,0,0,0,0,0,13.25,15.5625
191667815,0,0,0,0,0,13.25,15.6875
191695158,0,0,0,0,0,4.25,15.6875
191772240,0,0,0,0,0,5.5,15.6875
191814209,0,0,0,0,0,5.5,15.625
191849138,0,0,0,0,0,5.0,15.625
191919113,0,0,0,0,0,4.5,15.625
191996051,0,0,0,0,0,5.0,15.625
192031054,0,0,0,0,0,5.0,15.6875
192066012,0,0,0,0,0,5.5,15.6875
192108054,0,0,0,0,0,5.5,15.625
192143164,0,0,0,0,0,13.75,15.625
192472041,0,0,0,0,0,13.75,15.6875
192549036,0,0,0,0,0,13.75,15.625
192584219,0,0,0,0,0,13.5,15.625
192654221,0,0,0,0,0,8.75,15.625
192731203,0,0,0,0,0,9.0,15.625
192801036,0,0,0,0,0,9.25,15.625
192843034,0,0,0,0,0,9.25,15.6875
192878095,0,0,0,0,0,12.0,15.6875
192913044,0,0,0,0,0,12.0,15.625
192948303,0,0,0,0,0,13.75,15.625
193060245,0,0,0,0,0,13.75,15.6875
193137235,0,0,0,0,0,13.75,15.625
193172042,0,0,0,0,0,13.5,15.625
193242083,0,0,0,0,0,13.75,15.625
193319097,0,0,0,0,0,13.5,15.625
193361044,0,0,0,0,0,13.5,15.6875
193389039,0,0,0,0,0,13.75,15.6875
193466184,0,0,0,0,0,13.5,15.6875
193508021,0,0,0,0,0,13.5,15.625
193536043,0,0,0,0,0,13.75,15.625
193613044,0,0,0,0,0,13.5,15.625
193655143,0,0,0,0,0,13.5,15.6875
193683049,0,0,0,0,0,6.5,15.6875
193760035,0,0,0,0,0,6.75,15.6875
193830076,0,0,0,0,0,6.5,15.6875
193872248,0,0,0,0,0,6.5,15.625
193907867,0,0,0,0,0,13.5,15.625
194096049,0,0,0,0,0,13.5,15.6875
194131036,0,0,0,0,0,13.75,15.6875
194166049,0,0,0,0,0,13.75,15.625
194201042,0,0,0,0,0,13.5,15.625
194278264,0,0,0,0,0,13.75,15.625
194313031,0,0,0,0,0,13.75,15.6875
194348038,0,0,0,0,0,13.5,15.6875
194390268,0,0,0,0,0,13.5,15.625
194537045,0,0,0,0,0,13.5,15.6875
194572131,0,0,0,0,0,13.75,15.6875
194608059,0,0,0,0,0,13.75,15.625
194642012,0,0,0,0,0,10.75,15.625
194684043,0,0,0,0,0,10.75,15.6875
194719033,0,0,0,0,0,8.5,15.6875
194789046,0,0,0,0,0,9.25,15.6875
194866094,0,0,0,0,0,10.75,15.6875
194901065,0,0,0,0,0,10.75,15.5625
194936088,0,0,0,0,0,13.25,15.5625
194978040,0,0,0,0,0,13.25,15.625
195013049,0,0,0,0,0,13.5,15.625
195195238,0,0,0,0,0,13.5,15.6875
195342165,0,0,0,0,0,13.5,15.625
195419048,0,0,0,0,0,13.5,15.6875
195496010,0,0,0,0,0,13.5,15.625
195524076,0,0,0,0,0,13.25,15.625
195566038,0,0,0,0,0,13.25,15.5625
195601041,0,0,0,0,0,13.5,15.5625
195643253,0,0,0,0,0,13.5,15.6875
195671242,0,0,0,0,0,9.5,15.6875
195748252,0,0,0,0,0,9.75,15.6875
195895196,0,0,0,0,0,13.5,15.6875
195937010,0,0,0,0,0,13.5,15.625
196008062,0,0,0,0,0,13.5,15.6875
196042030,0,0,0,0,0,13.75,15.6875
196231176,0,0,0,0,0,13.75,15.75
196301030,0,0,0,0,0,13.75,15.625
196378099,0,0,0,0,0,13.75,15.6875
196448041,0,0,0,0,0,13.75,15.625
196525267,0,0,0,0,0,13.75,15.6875
196630010,0,0,0,0,0,12.5,15.6875
196707803,0,0,0,0,0,9.5,15.6875
196777048,0,0,0,0,0,9.75,15.6875
196854032,0,0,0,0,0,7.5,15.6875
196924019,0,0,0,0,0,7.25,15.6875
196966047,0,0,0,0,0,7.25,15.625
197001241,0,0,0,0,0,7.5,15.625
197036216,0,0,0,0,0,7.5,15.6875
197113117,0,0,0,0,0,7.5,15.625
197148201,0,0,0,0,0,13.75,15.625
197183267,0,0,0,0,0,13.75,15.6875
197218101,0,0,0,0,0,14.0,15.6875
197365034,0,0,0,0,0,13.75,15.6875
197407954,0,0,0,0,0,13.75,15.625
197554224,0,0,0,0,0,13.75,15.6875
197589174,0,0,0,0,0,14.0,15.6875
197631218,0,0,0,0,0,14.0,15.625
197659171,0,0,0,0,0,8.75,15.625
197736066,0,0,0,0,0,9.0,15.625
197778012,0,0,0,0,0,9.0,15.6875
197883245,0,0,0,0,0,12.5,15.6875
197925161,0,0,0,0,0,12.5,15.625
197953040,0,0,0,0,0,13.75,15.625
197995241,0,0,0,0,0,13.75,15.6875
198289043,0,0,0,0,0,13.75,15.625
198366130,0,0,0,0,0,13.75,15.6875
198436220,0,0,0,0,0,13.75,15.625
198513039,0,0,0,0,0,13.75,15.6875
198583062,0,0,0,0,0,13.75,15.625
198660334,0,0,0,0,0,13.75,15.75
198695071,0,0,0,0,0,5.5,15.75
198765231,0,0,0,0,0,5.0,15.75
198842208,0,0,0,0,0,5.25,15.75
198877028,0,0,0,0,0,5.25,15.6875
198912055,0,0,0,0,0,13.75,15.6875
199206243,0,0,0,0,0,13.5,15.6875
199248270,0,0,0,0,0,13.5,15.625
199283077,0,0,0,0,0,13.75,15.625
199318021,0,0,0,0,0,13.75,15.6875
199465020,0,0,0,0,0,13.75,15.625
199500040,0,0,0,0,0,13.5,15.625
199542067,0,0,0,0,0,13.5,15.6875
199577011,0,0,0,0,0,13.75,15.6875
199647841,0,0,0,0,0,10.5,15.6875
199724251,0,0,0,0,0,9.25,15.6875
199794186,0,0,0,0,0,8.25,15.6875
199871011,0,0,0,0,0,9.75,15.6875
199941041,0,0,0,0,0,13.75,15.6875
200018256,0,0,0,0,0,13.5,15.6875
200088012,0,0,0,0,0,13.75,15.6875
200235075,0,0,0,0,0,13.5,15.6875
200312021,0,0,0,0,0,13.75,15.6875
200354021,0,0,0,0,0,13.75,15.75
200424223,0,0,0,0,0,13.75,15.6875
200501287,0,0,0,0,0,13.75,15.625
200536241,0,0,0,0,0,13.5,15.625
200571267,0,0,0,0,0,13.5,15.6875
200683094,0,0,0,0,0,3.5,15.6875
200753021,0,0,0,0,0,2.75,15.6875
200865079,0,0,0,0,0,2.75,15.75
200900020,0,0,0,0,0,13.75,15.75
201012230,0,0,0,0,0,13.75,15.6875
201124118,0,0,0,0,0,13.5,15.6875
201194034,0,0,0,0,0,13.75,15.6875
201418147,0,0,0,0,0,13.5,15.6875
201635070,0,0,0,0,0,10.0,15.6875
201677051,0,0,0,0,0,10.0,15.75
201712207,0,0,0,0,0,5.25,15.75
201782245,0,0,0,0,0,3.5,15.75
201824130,0,0,0,0,0,3.5,15.6875
201929178,0,0,0,0,0,3.25,15.6875
202076069,0,0,0,0,0,2.75,15.6875
202153046,0,0,0,0,0,13.5,15.6875
202195233,0,0,0,0,0,13.5,15.75
202223215,0,0,0,0,0,13.75,15.75
202265171,0,0,0,0,0,13.75,15.6875
202300262,0,0,0,0,0,13.5,15.6875
202489042,0,0,0,0,0,13.5,15.75
202517047,0,0,0,0,0,13.75,15.75
202559060,0,0,0,0,0,13.75,15.6875
202594035,0,0,0,0,0,13.5,15.6875
202636055,0,0,0,0,0,13.5,15.75
202664279,0,0,0,0,0,7.75,15.75
202741052,0,0,0,0,0,8.0,15.75
202783181,0,0,0,0,0,8.0,15.6875
202818222,0,0,0,0,0,7.75,15.6875
202853032,0,0,0,0,0,7.75,15.75
202888051,0,0,0,0,0,13.75,15.75
202965076,0,0,0,0,0,13.5,15.75
203077212,0,0,0,0,0,13.5,15.6875
203371044,0,0,0,0,0,13.5,15.75
203441030,0,0,0,0,0,13.5,15.6875
203623242,0,0,0,0,0,13.0,15.6875
203665074,0,0,0,0,0,13.0,15.75
203700186,0,0,0,0,0,7.25,15.75
203770087,0,0,0,0,0,7.5,15.75
203812034,0,0,0,0,0,7.5,15.6875
203848046,0,0,0,0,0,8.25,15.6875
203917182,0,0,0,0,0,13.5,15.6875
204106134,0,0,0,0,0,13.5,15.75
204141081,0,0,0,0,0,13.75,15.75
204183031,0,0,0,0,0,13.75,15.6875
204211046,0,0,0,0,0,13.5,15.6875
204288012,0,0,0,0,0,13.75,15.6875
204358011,0,0,0,0,0,13.5,15.6875
204652040,0,0,0,0,0,7.25,15.6875
204694092,0,0,0,0,0,7.25,15.75
204729038,0,0,0,0,0,7.5,15.75
204876225,0,0,0,0,0,12.0,15.75
204953198,0,0,0,0,0,13.75,15.75
204988124,0,0,0,0,0,13.75,15.6875
205135072,0,0,0,0,0,13.75,15.75
205212044,0,0,0,0,0,13.75,15.6875
205359048,0,0,0,0,0,13.75,15.625
205394038,0,0,0,0,0,13.5,15.625
205429079,0,0,0,0,0,13.5,15.75
205464034,0,0,0,0,0,13.75,15.75
205506033,0,0,0,0,0,13.75,15.6875
205576012,0,0,0,0,0,13.75,15.75
205688021,0,0,0,0,0,7.25,15.75
205723246,0,0,0,0,0,7.25,15.6875
205758039,0,0,0,0,0,7.0,15.6875
205835083,0,0,0,0,0,8.5,15.6875
205905038,0,0,0,0,0,13.75,15.6875
205947836,0,0,0,0,0,13.75,15.75
206017190,0,0,0,0,0,13.75,15.6875
206318047,0,0,0,0,0,13.75,15.75
206346011,0,0,0,0,0,14.0,15.75
206388049,0,0,0,0,0,14.0,15.6875
206423099,0,0,0,0,0,13.75,15.6875
206465012,0,0,0,0,0,13.75,15.75
206535270,0,0,0,0,0,13.75,15.6875
206640084,0,0,0,0,0,12.75,15.6875
206682179,0,0,0,0,0,12.75,15.75
206717041,0,0,0,0,0,12.0,15.75
206759102,0,0,0,0,0,12.0,15.6875
206787978,0,0,0,0,0,12.75,15.6875
206829283,0,0,0,0,0,12.75,15.75
206864046,0,0,0,0,0,13.25,15.75
207011254,0,0,0,0,0,10.5,15.75
207053214,0,0,0,0,0,10.5,15.8125
207088167,0,0,0,0,0,8.25,15.8125
207123069,0,0,0,0,0,8.25,15.75
207158032,0,0,0,0,0,13.75,15.75
207494110,0,0,0,0,0,13.75,15.6875
207564053,0,0,0,0,0,13.75,15.75
207676098,0,0,0,0,0,-2.5,15.75
207746051,0,0,0,0,0,-1.5,15.75
207823100,0,0,0,0,0,-2.25,15.75
207893148,0,0,0,0,0,13.75,15.75
208082243,0,0,0,0,0,13.75,15.6875
208299112,0,0,0,0,0,13.75,15.75
208523048,0,0,0,0,0,13.75,15.6875
208628246,0,0,0,0,0,10.0,15.6875
208670021,0,0,0,0,0,10.0,15.75
208705086,0,0,0,0,0,0.0,15.75
208775033,0,0,0,0,0,0.5,15.75
208852030,0,0,0,0,0,-0.25,15.75
208922011,0,0,0,0,0,13.5,15.75
209069170,0,0,0,0,0,13.75,15.75
209517048,0,0,0,0,0,13.5,15.75
209587804,0,0,0,0,0,13.75,15.75
209664036,0,0,0,0,0,3.25,15.75
209734044,0,0,0,0,0,3.75,15.75
209811138,0,0,0,0,0,4.75,15.75
209881048,0,0,0,0,0,11.75,15.75
209923031,0,0,0,0,0,11.75,15.6875
209958072,0,0,0,0,0,13.5,15.6875
209993038,0,0,0,0,0,13.5,15.75
210028053,0,0,0,0,0,13.75,15.75
210070124,0,0,0,0,0,13.75,15.6875
210105019,0,0,0,0,0,13.5,15.6875
210140032,0,0,0,0,0,13.5,15.75
210322132,0,0,0,0,0,13.75,15.75
210399041,0,0,0,0,0,13.5,15.75
210511022,0,0,0,0,0,13.5,15.8125
210581240,0,0,0,0,0,13.5,15.75
210693234,0,0,0,0,0,2.0,15.75
210763058,0,0,0,0,0,2.5,15.75
210840085,0,0,0,0,0,3.25,15.75
210910075,0,0,0,0,0,13.5,15.75
211029296,0,0,0,0,0,13.5,15.8125
211099143,0,0,0,0,0,13.5,15.75
211323120,0,0,0,0,0,13.5,15.6875
211393035,0,0,0,0,0,13.5,15.8125
211470257,0,0,0,0,0,13.5,15.75
211617167,0,0,0,0,0,13.5,15.6875
211652160,0,0,0,0,0,7.25,15.6875
211687818,0,0,0,0,0,7.25,15.75
211722040,0,0,0,0,0,4.0,15.75
211799042,0,0,0,0,0,5.75,15.75
211869041,0,0,0,0,0,5.0,15.75
211911219,0,0,0,0,0,5.0,15.8125
211946243,0,0,0,0,0,6.75,15.8125
212016162,0,0,0,0,0,6.5,15.8125
212093046,0,0,0,0,0,11.5,15.8125
212128198,0,0,0,0,0,11.5,15.75
212163230,0,0,0,0,0,13.5,15.75
212240032,0,0,0,0,0,13.75,15.75
212310040,0,0,0,0,0,13.5,15.75
212352032,0,0,0,0,0,13.5,15.8125
212387898,0,0,0,0,0,13.75,15.8125
212422201,0,0,0,0,0,13.75,15.75
212569143,0,0,0,0,0,13.75,15.8125
212646033,0,0,0,0,0,13.75,15.75
212681046,0,0,0,0,0,7.25,15.75
212751012,0,0,0,0,0,3.25,15.75
212793025,0,0,0,0,0,3.25,15.8125
212828049,0,0,0,0,0,4.25,15.8125
212870266,0,0,0,0,0,4.25,15.6875
212898110,0,0,0,0,0,13.75,15.6875
212940217,0,0,0,0,0,13.75,15.8125
213017133,0,0,0,0,0,13.75,15.75
213087847,0,0,0,0,0,13.75,15.8125
213234039,0,0,0,0,0,13.75,15.75
213381150,0,0,0,0,0,13.75,15.8125
213458156,0,0,0,0,0,13.75,15.6875
213528130,0,0,0,0,0,13.75,15.75
213640011,0,0,0,0,0,9.25,15.75
213675076,0,0,0,0,0,9.25,15.8125
213710239,0,0,0,0,0,4.25,15.8125
213822117,0,0,0,0,0,4.25,15.75
213857251,0,0,0,0,0,5.25,15.75
213934046,0,0,0,0,0,13.75,15.75
214410144,0,0,0,0,0,13.75,15.8125
214487843,0,0,0,0,0,13.75,15.75
214557059,0,0,0,0,0,13.75,15.8125
214669041,0,0,0,0,0,-38.5,15.8125
214739217,0,0,0,0,0,-53.5,15.8125
214816195,0,0,0,0,0,-41.5,15.8125
214886019,0,0,0,0,0,13.75,15.8125
214928110,0,0,0,0,0,13.75,15.75
215005035,0,0,0,0,0,13.75,15.8125
215075061,0,0,0,0,0,13.75,15.75
215152030,0,0,0,0,0,13.75,15.8125
215222229,0,0,0,0,0,13.75,15.75
215299021,0,0,0,0,0,13.75,15.8125
215369094,0,0,0,0,0,13.75,15.75
215621250,0,0,0,0,0,8.75,15.75
215663128,0,0,0,0,0,8.75,15.8125
215698187,0,0,0,0,0,-57.25,15.8125
215775028,0,0,0,0,0,8.5,15.8125
215845083,0,0,0,0,0,-0.25,15.8125
215922041,0,0,0,0,0,13.75,15.8125
216104175,0,0,0,0,0,13.75,15.75
216181187,0,0,0,0,0,13.75,15.8125
216251012,0,0,0,0,0,13.75,15.75
216363050,0,0,0,0,0,13.5,15.75
216433048,0,0,0,0,0,13.75,15.75
216475035,0,0,0,0,0,13.75,15.8125
216545305,0,0,0,0,0,13.75,15.75
216580021,0,0,0,0,0,13.5,15.75
216657193,0,0,0,0,0,-43.5,15.75
216692111,0,0,0,0,0,-43.5,15.875
216727829,0,0,0,0,0,-39.75,15.875
216804056,0,0,0,0,0,-33.0,15.875
216874021,0,0,0,0,0,-4.25,15.875
216951263,0,0,0,0,0,-7.25,15.875
216986100,0,0,0,0,0,-7.25,15.8125
217021051,0,0,0,0,0,-8.0,15.8125
217063042,0,0,0,0,0,-8.0,15.875
217098096,0,0,0,0,0,3.75,15.875
